 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> febbraio 02, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Aluminum in Ca- P- O- F-Cl- O- H.txt

 Ion = Aluminum [13] , Mass = 26,982 amu

 Target Density =  3,1500E+00 g/cm3 = 7,9660E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ca     20    022,73    038,25   
      P     15    013,64    017,74   
      O      8    054,54    036,65   
      F      9    008,18    006,53   
     Cl     17    000,45    000,67   
      O      8    000,23    000,15   
      H      1    000,23    000,01   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  90,00 MeV   3,066E+03  2,411E+00   25,69 um     8883 A      5325 A   
 100,00 MeV   2,931E+03  2,199E+00   29,03 um     1,01 um     5570 A   
 110,00 MeV   2,810E+03  2,023E+00   32,51 um     1,13 um     5825 A   
 120,00 MeV   2,700E+03  1,875E+00   36,14 um     1,24 um     6092 A   
 130,00 MeV   2,600E+03  1,748E+00   39,91 um     1,35 um     6370 A   
 140,00 MeV   2,509E+03  1,638E+00   43,82 um     1,47 um     6660 A   
 150,00 MeV   2,424E+03  1,541E+00   47,87 um     1,58 um     6960 A   
 160,00 MeV   2,346E+03  1,456E+00   52,06 um     1,69 um     7271 A   
 170,00 MeV   2,274E+03  1,381E+00   56,39 um     1,80 um     7593 A   
 180,00 MeV   2,207E+03  1,313E+00   60,85 um     1,91 um     7925 A   
 200,00 MeV   2,084E+03  1,196E+00   70,17 um     2,33 um     8621 A   
 225,00 MeV   1,951E+03  1,078E+00   82,57 um     2,92 um     9547 A   
 250,00 MeV   1,834E+03  9,819E-01   95,78 um     3,47 um     1,05 um  
 275,00 MeV   1,731E+03  9,023E-01  109,81 um     4,01 um     1,16 um  
 300,00 MeV   1,638E+03  8,351E-01  124,65 um     4,53 um     1,27 um  
 325,00 MeV   1,555E+03  7,778E-01  140,31 um     5,05 um     1,38 um  
 350,00 MeV   1,479E+03  7,281E-01  156,79 um     5,57 um     1,51 um  
 375,00 MeV   1,410E+03  6,847E-01  174,09 um     6,09 um     1,63 um  
 400,00 MeV   1,347E+03  6,464E-01  192,22 um     6,62 um     1,77 um  
 450,00 MeV   1,236E+03  5,818E-01  230,95 um     8,61 um     2,05 um  
 500,00 MeV   1,143E+03  5,295E-01  273,02 um    10,48 um     2,36 um  
 550,00 MeV   1,063E+03  4,862E-01  318,38 um    12,31 um     2,69 um  
 600,00 MeV   9,953E+02  4,497E-01  366,99 um    14,11 um     3,04 um  
 650,00 MeV   9,385E+02  4,185E-01  418,71 um    15,92 um     3,41 um  
 700,00 MeV   8,912E+02  3,916E-01  473,37 um    17,71 um     3,80 um  
 800,00 MeV   8,213E+02  3,473E-01  590,25 um    24,27 um     4,63 um  
 900,00 MeV   7,544E+02  3,123E-01  717,28 um    30,23 um     5,53 um  
   1,00 GeV   6,962E+02  2,840E-01  855,26 um    36,02 um     6,50 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  3,1747E-03                keV / (ug/cm2) 
  3,1747E-03                MeV / (mg/cm2) 
  3,1747E+00                keV / (mg/cm2) 
  1,2553E-01                 eV / (1E15 atoms/cm2)
  5,9638E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
