 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> febbraio 23, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Iron in Ca- P- O- F-Cl- O- H.txt

 Ion = Iron [26] , Mass = 55,935 amu

 Target Density =  3,1500E+00 g/cm3 = 7,8943E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ca     20    023,81    039,71   
      P     15    014,29    018,42   
      O      8    057,13    038,04   
      F      9    004,29    003,39   
     Cl     17    000,24    000,35   
      O      8    000,12    000,08   
      H      1    000,12    000,01   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  40,00 keV   1,323E+02  1,259E+03     278 A        98 A        73 A   
  45,00 keV   1,403E+02  1,258E+03     307 A       107 A        80 A   
  50,00 keV   1,479E+02  1,255E+03     336 A       116 A        86 A   
  55,00 keV   1,552E+02  1,250E+03     365 A       125 A        93 A   
  60,00 keV   1,621E+02  1,244E+03     395 A       134 A        99 A   
  65,00 keV   1,687E+02  1,236E+03     424 A       143 A       106 A   
  70,00 keV   1,750E+02  1,228E+03     454 A       152 A       112 A   
  80,00 keV   1,871E+02  1,211E+03     513 A       169 A       124 A   
  90,00 keV   1,985E+02  1,193E+03     573 A       187 A       137 A   
 100,00 keV   2,092E+02  1,174E+03     634 A       204 A       149 A   
 110,00 keV   2,194E+02  1,155E+03     695 A       221 A       161 A   
 120,00 keV   2,418E+02  1,136E+03     757 A       238 A       174 A   
 130,00 keV   2,611E+02  1,117E+03     819 A       255 A       186 A   
 140,00 keV   2,757E+02  1,099E+03     881 A       272 A       198 A   
 150,00 keV   2,873E+02  1,081E+03     943 A       288 A       211 A   
 160,00 keV   2,968E+02  1,064E+03    1006 A       305 A       223 A   
 170,00 keV   3,050E+02  1,047E+03    1070 A       321 A       235 A   
 180,00 keV   3,123E+02  1,031E+03    1134 A       338 A       247 A   
 200,00 keV   3,257E+02  9,997E+02    1263 A       370 A       272 A   
 225,00 keV   3,411E+02  9,636E+02    1429 A       411 A       303 A   
 250,00 keV   3,561E+02  9,302E+02    1597 A       452 A       334 A   
 275,00 keV   3,712E+02  8,994E+02    1769 A       493 A       365 A   
 300,00 keV   3,867E+02  8,708E+02    1943 A       533 A       396 A   
 325,00 keV   4,026E+02  8,443E+02    2119 A       573 A       428 A   
 350,00 keV   4,190E+02  8,196E+02    2297 A       612 A       459 A   
 375,00 keV   4,358E+02  7,965E+02    2477 A       651 A       491 A   
 400,00 keV   4,530E+02  7,749E+02    2658 A       689 A       523 A   
 450,00 keV   4,883E+02  7,357E+02    3022 A       764 A       588 A   
 500,00 keV   5,245E+02  7,008E+02    3388 A       836 A       652 A   
 550,00 keV   5,611E+02  6,697E+02    3754 A       905 A       716 A   
 600,00 keV   5,979E+02  6,416E+02    4119 A       971 A       779 A   
 650,00 keV   6,346E+02  6,162E+02    4483 A      1034 A       841 A   
 700,00 keV   6,712E+02  5,931E+02    4844 A      1095 A       902 A   
 800,00 keV   7,435E+02  5,524E+02    5557 A      1210 A      1022 A   
 900,00 keV   8,143E+02  5,178E+02    6255 A      1314 A      1135 A   
   1,00 MeV   8,837E+02  4,878E+02    6937 A      1410 A      1244 A   
   1,10 MeV   9,517E+02  4,617E+02    7602 A      1497 A      1347 A   
   1,20 MeV   1,018E+03  4,386E+02    8249 A      1577 A      1444 A   
   1,30 MeV   1,084E+03  4,180E+02    8879 A      1651 A      1537 A   
   1,40 MeV   1,148E+03  3,996E+02    9493 A      1718 A      1624 A   
   1,50 MeV   1,212E+03  3,829E+02    1,01 um     1781 A      1707 A   
   1,60 MeV   1,274E+03  3,678E+02    1,07 um     1839 A      1786 A   
   1,70 MeV   1,336E+03  3,540E+02    1,12 um     1893 A      1860 A   
   1,80 MeV   1,398E+03  3,413E+02    1,18 um     1943 A      1931 A   
   2,00 MeV   1,519E+03  3,189E+02    1,29 um     2035 A      2062 A   
   2,25 MeV   1,668E+03  2,951E+02    1,41 um     2135 A      2209 A   
   2,50 MeV   1,815E+03  2,751E+02    1,53 um     2220 A      2339 A   
   2,75 MeV   1,960E+03  2,579E+02    1,64 um     2293 A      2455 A   
   3,00 MeV   2,104E+03  2,430E+02    1,75 um     2357 A      2560 A   
   3,25 MeV   2,246E+03  2,299E+02    1,85 um     2413 A      2654 A   
   3,50 MeV   2,386E+03  2,183E+02    1,94 um     2462 A      2739 A   
   3,75 MeV   2,525E+03  2,080E+02    2,03 um     2505 A      2816 A   
   4,00 MeV   2,662E+03  1,987E+02    2,12 um     2544 A      2887 A   
   4,50 MeV   2,930E+03  1,826E+02    2,28 um     2615 A      3012 A   
   5,00 MeV   3,191E+03  1,692E+02    2,43 um     2673 A      3118 A   
   5,50 MeV   3,444E+03  1,578E+02    2,57 um     2722 A      3210 A   
   6,00 MeV   3,687E+03  1,480E+02    2,71 um     2763 A      3290 A   
   6,50 MeV   3,922E+03  1,395E+02    2,83 um     2799 A      3361 A   
   7,00 MeV   4,148E+03  1,320E+02    2,95 um     2830 A      3424 A   
   8,00 MeV   4,573E+03  1,194E+02    3,17 um     2889 A      3531 A   
   9,00 MeV   4,962E+03  1,092E+02    3,37 um     2937 A      3620 A   
  10,00 MeV   5,317E+03  1,007E+02    3,56 um     2977 A      3695 A   
  11,00 MeV   5,640E+03  9,358E+01    3,74 um     3011 A      3760 A   
  12,00 MeV   5,933E+03  8,748E+01    3,91 um     3040 A      3816 A   
  13,00 MeV   6,200E+03  8,219E+01    4,07 um     3066 A      3867 A   
  14,00 MeV   6,443E+03  7,755E+01    4,22 um     3089 A      3912 A   
  15,00 MeV   6,664E+03  7,346E+01    4,37 um     3110 A      3953 A   
  16,00 MeV   6,866E+03  6,981E+01    4,52 um     3129 A      3990 A   
  17,00 MeV   7,050E+03  6,654E+01    4,66 um     3147 A      4024 A   
  18,00 MeV   7,220E+03  6,359E+01    4,80 um     3163 A      4056 A   
  20,00 MeV   7,519E+03  5,846E+01    5,07 um     3204 A      4113 A   
  22,50 MeV   7,833E+03  5,319E+01    5,39 um     3255 A      4176 A   
  25,00 MeV   8,094E+03  4,886E+01    5,70 um     3301 A      4231 A   
  27,50 MeV   8,313E+03  4,523E+01    6,00 um     3343 A      4280 A   
  30,00 MeV   8,499E+03  4,214E+01    6,30 um     3382 A      4324 A   
  32,50 MeV   8,657E+03  3,948E+01    6,59 um     3418 A      4364 A   
  35,00 MeV   8,792E+03  3,715E+01    6,87 um     3453 A      4402 A   
  37,50 MeV   8,908E+03  3,511E+01    7,15 um     3485 A      4437 A   
  40,00 MeV   9,008E+03  3,329E+01    7,43 um     3517 A      4470 A   
  45,00 MeV   9,169E+03  3,020E+01    7,98 um     3617 A      4530 A   
  50,00 MeV   9,289E+03  2,768E+01    8,52 um     3711 A      4585 A   
  55,00 MeV   9,377E+03  2,556E+01    9,05 um     3800 A      4636 A   
  60,00 MeV   9,441E+03  2,377E+01    9,58 um     3886 A      4684 A   
  65,00 MeV   9,486E+03  2,223E+01   10,11 um     3968 A      4729 A   
  70,00 MeV   9,515E+03  2,089E+01   10,63 um     4047 A      4771 A   
  80,00 MeV   9,537E+03  1,867E+01   11,68 um     4328 A      4851 A   
  90,00 MeV   9,522E+03  1,690E+01   12,72 um     4591 A      4926 A   
 100,00 MeV   9,482E+03  1,546E+01   13,77 um     4840 A      4996 A   
 110,00 MeV   9,425E+03  1,425E+01   14,83 um     5079 A      5064 A   
 120,00 MeV   9,386E+03  1,324E+01   15,89 um     5309 A      5130 A   
 130,00 MeV   9,284E+03  1,236E+01   16,96 um     5533 A      5194 A   
 140,00 MeV   9,157E+03  1,160E+01   18,04 um     5753 A      5256 A   
 150,00 MeV   9,048E+03  1,094E+01   19,14 um     5970 A      5318 A   
 160,00 MeV   8,938E+03  1,035E+01   20,25 um     6184 A      5380 A   
 170,00 MeV   8,827E+03  9,821E+00   21,38 um     6396 A      5441 A   
 180,00 MeV   8,718E+03  9,349E+00   22,51 um     6607 A      5502 A   
 200,00 MeV   8,501E+03  8,537E+00   24,83 um     7396 A      5623 A   
 225,00 MeV   8,240E+03  7,710E+00   27,82 um     8537 A      5776 A   
 250,00 MeV   7,990E+03  7,037E+00   30,90 um     9603 A      5931 A   
 275,00 MeV   7,753E+03  6,478E+00   34,07 um     1,06 um     6089 A   
 300,00 MeV   7,528E+03  6,006E+00   37,34 um     1,16 um     6250 A   
 325,00 MeV   7,315E+03  5,601E+00   40,71 um     1,26 um     6415 A   
 350,00 MeV   7,114E+03  5,250E+00   44,17 um     1,35 um     6584 A   
 375,00 MeV   6,923E+03  4,943E+00   47,73 um     1,44 um     6757 A   
 400,00 MeV   6,741E+03  4,671E+00   51,39 um     1,53 um     6935 A   
 450,00 MeV   6,406E+03  4,213E+00   58,99 um     1,88 um     7305 A   
 500,00 MeV   6,101E+03  3,841E+00   66,99 um     2,19 um     7694 A   
 550,00 MeV   5,824E+03  3,532E+00   75,37 um     2,50 um     8104 A   
 600,00 MeV   5,570E+03  3,271E+00   84,15 um     2,79 um     8534 A   
 650,00 MeV   5,336E+03  3,048E+00   93,32 um     3,08 um     8985 A   
 700,00 MeV   5,121E+03  2,855E+00  102,88 um     3,37 um     9457 A   
 800,00 MeV   4,737E+03  2,537E+00  123,18 um     4,43 um     1,05 um  
 900,00 MeV   4,406E+03  2,285E+00  145,06 um     5,41 um     1,16 um  
   1,00 GeV   4,118E+03  2,081E+00  168,54 um     6,35 um     1,27 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  3,1747E-03                keV / (ug/cm2) 
  3,1747E-03                MeV / (mg/cm2) 
  3,1747E+00                keV / (mg/cm2) 
  1,2667E-01                 eV / (1E15 atoms/cm2)
  2,5846E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
