 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> febbraio 02, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Titanium in Ca- P- O- F-Cl- O- H.txt

 Ion = Titanium [22] , Mass = 47,95 amu

 Target Density =  3,1500E+00 g/cm3 = 7,9660E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ca     20    022,73    038,25   
      P     15    013,64    017,74   
      O      8    054,54    036,65   
      F      9    008,18    006,53   
     Cl     17    000,45    000,67   
      O      8    000,23    000,15   
      H      1    000,23    000,01   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  40,00 keV   1,453E+02  1,031E+03     311 A       114 A        84 A   
  45,00 keV   1,541E+02  1,024E+03     345 A       125 A        91 A   
  50,00 keV   1,624E+02  1,015E+03     380 A       136 A        99 A   
  55,00 keV   1,704E+02  1,006E+03     415 A       147 A       107 A   
  60,00 keV   1,779E+02  9,962E+02     449 A       158 A       115 A   
  65,00 keV   1,852E+02  9,860E+02     484 A       168 A       122 A   
  70,00 keV   1,922E+02  9,755E+02     520 A       179 A       130 A   
  80,00 keV   2,055E+02  9,543E+02     591 A       201 A       145 A   
  90,00 keV   2,179E+02  9,333E+02     663 A       222 A       160 A   
 100,00 keV   2,371E+02  9,127E+02     736 A       243 A       175 A   
 110,00 keV   2,645E+02  8,928E+02     808 A       264 A       190 A   
 120,00 keV   2,893E+02  8,736E+02     881 A       284 A       205 A   
 130,00 keV   3,121E+02  8,552E+02     954 A       303 A       220 A   
 140,00 keV   3,333E+02  8,375E+02    1026 A       323 A       235 A   
 150,00 keV   3,534E+02  8,205E+02    1099 A       341 A       250 A   
 160,00 keV   3,725E+02  8,043E+02    1172 A       360 A       265 A   
 170,00 keV   3,908E+02  7,888E+02    1245 A       378 A       280 A   
 180,00 keV   4,082E+02  7,739E+02    1317 A       396 A       294 A   
 200,00 keV   4,408E+02  7,460E+02    1463 A       431 A       323 A   
 225,00 keV   4,775E+02  7,142E+02    1646 A       473 A       359 A   
 250,00 keV   5,104E+02  6,854E+02    1829 A       513 A       394 A   
 275,00 keV   5,402E+02  6,592E+02    2012 A       553 A       428 A   
 300,00 keV   5,676E+02  6,352E+02    2196 A       591 A       462 A   
 325,00 keV   5,930E+02  6,132E+02    2380 A       628 A       495 A   
 350,00 keV   6,168E+02  5,930E+02    2564 A       663 A       528 A   
 375,00 keV   6,394E+02  5,743E+02    2748 A       698 A       561 A   
 400,00 keV   6,609E+02  5,569E+02    2932 A       732 A       593 A   
 450,00 keV   7,017E+02  5,256E+02    3300 A       797 A       656 A   
 500,00 keV   7,404E+02  4,982E+02    3667 A       859 A       718 A   
 550,00 keV   7,777E+02  4,740E+02    4032 A       918 A       778 A   
 600,00 keV   8,141E+02  4,523E+02    4395 A       974 A       836 A   
 650,00 keV   8,498E+02  4,329E+02    4755 A      1027 A       893 A   
 700,00 keV   8,852E+02  4,153E+02    5111 A      1077 A       948 A   
 800,00 keV   9,554E+02  3,848E+02    5811 A      1171 A      1054 A   
 900,00 keV   1,025E+03  3,590E+02    6493 A      1256 A      1153 A   
   1,00 MeV   1,095E+03  3,369E+02    7157 A      1333 A      1247 A   
   1,10 MeV   1,164E+03  3,178E+02    7801 A      1403 A      1335 A   
   1,20 MeV   1,233E+03  3,010E+02    8425 A      1466 A      1417 A   
   1,30 MeV   1,302E+03  2,861E+02    9030 A      1523 A      1495 A   
   1,40 MeV   1,371E+03  2,728E+02    9617 A      1576 A      1567 A   
   1,50 MeV   1,439E+03  2,609E+02    1,02 um     1624 A      1636 A   
   1,60 MeV   1,506E+03  2,501E+02    1,07 um     1668 A      1700 A   
   1,70 MeV   1,573E+03  2,402E+02    1,13 um     1709 A      1761 A   
   1,80 MeV   1,640E+03  2,313E+02    1,18 um     1746 A      1818 A   
   2,00 MeV   1,771E+03  2,154E+02    1,28 um     1815 A      1923 A   
   2,25 MeV   1,931E+03  1,987E+02    1,40 um     1890 A      2039 A   
   2,50 MeV   2,087E+03  1,847E+02    1,51 um     1953 A      2142 A   
   2,75 MeV   2,237E+03  1,728E+02    1,61 um     2007 A      2232 A   
   3,00 MeV   2,383E+03  1,625E+02    1,71 um     2054 A      2313 A   
   3,25 MeV   2,524E+03  1,534E+02    1,80 um     2095 A      2386 A   
   3,50 MeV   2,661E+03  1,454E+02    1,89 um     2131 A      2452 A   
   3,75 MeV   2,793E+03  1,384E+02    1,97 um     2163 A      2512 A   
   4,00 MeV   2,921E+03  1,320E+02    2,06 um     2192 A      2567 A   
   4,50 MeV   3,165E+03  1,210E+02    2,21 um     2247 A      2664 A   
   5,00 MeV   3,394E+03  1,119E+02    2,36 um     2292 A      2748 A   
   5,50 MeV   3,608E+03  1,042E+02    2,49 um     2331 A      2821 A   
   6,00 MeV   3,810E+03  9,759E+01    2,62 um     2365 A      2885 A   
   6,50 MeV   4,000E+03  9,184E+01    2,75 um     2395 A      2943 A   
   7,00 MeV   4,178E+03  8,679E+01    2,86 um     2421 A      2995 A   
   8,00 MeV   4,504E+03  7,833E+01    3,09 um     2476 A      3085 A   
   9,00 MeV   4,795E+03  7,150E+01    3,30 um     2521 A      3161 A   
  10,00 MeV   5,054E+03  6,585E+01    3,50 um     2560 A      3226 A   
  11,00 MeV   5,287E+03  6,111E+01    3,69 um     2595 A      3284 A   
  12,00 MeV   5,496E+03  5,705E+01    3,87 um     2625 A      3336 A   
  13,00 MeV   5,685E+03  5,355E+01    4,05 um     2652 A      3382 A   
  14,00 MeV   5,857E+03  5,048E+01    4,22 um     2677 A      3424 A   
  15,00 MeV   6,013E+03  4,777E+01    4,38 um     2700 A      3463 A   
  16,00 MeV   6,156E+03  4,537E+01    4,55 um     2722 A      3499 A   
  17,00 MeV   6,288E+03  4,321E+01    4,70 um     2742 A      3532 A   
  18,00 MeV   6,409E+03  4,126E+01    4,86 um     2760 A      3563 A   
  20,00 MeV   6,625E+03  3,789E+01    5,16 um     2811 A      3620 A   
  22,50 MeV   6,854E+03  3,443E+01    5,53 um     2878 A      3683 A   
  25,00 MeV   7,045E+03  3,159E+01    5,89 um     2938 A      3740 A   
  27,50 MeV   7,207E+03  2,922E+01    6,24 um     2994 A      3790 A   
  30,00 MeV   7,343E+03  2,720E+01    6,58 um     3046 A      3837 A   
  32,50 MeV   7,458E+03  2,546E+01    6,92 um     3095 A      3880 A   
  35,00 MeV   7,555E+03  2,394E+01    7,25 um     3141 A      3920 A   
  37,50 MeV   7,637E+03  2,261E+01    7,57 um     3186 A      3958 A   
  40,00 MeV   7,706E+03  2,143E+01    7,90 um     3228 A      3994 A   
  45,00 MeV   7,813E+03  1,942E+01    8,54 um     3371 A      4061 A   
  50,00 MeV   7,885E+03  1,778E+01    9,18 um     3503 A      4123 A   
  55,00 MeV   7,930E+03  1,641E+01    9,81 um     3629 A      4180 A   
  60,00 MeV   7,954E+03  1,525E+01   10,43 um     3749 A      4235 A   
  65,00 MeV   7,962E+03  1,426E+01   11,06 um     3864 A      4286 A   
  70,00 MeV   7,956E+03  1,339E+01   11,69 um     3976 A      4336 A   
  80,00 MeV   7,914E+03  1,195E+01   12,94 um     4376 A      4430 A   
  90,00 MeV   7,843E+03  1,081E+01   14,21 um     4746 A      4520 A   
 100,00 MeV   7,773E+03  9,881E+00   15,49 um     5095 A      4607 A   
 110,00 MeV   7,666E+03  9,106E+00   16,78 um     5429 A      4691 A   
 120,00 MeV   7,516E+03  8,451E+00   18,10 um     5753 A      4773 A   
 130,00 MeV   7,385E+03  7,889E+00   19,44 um     6071 A      4855 A   
 140,00 MeV   7,254E+03  7,401E+00   20,80 um     6384 A      4937 A   
 150,00 MeV   7,124E+03  6,973E+00   22,19 um     6692 A      5018 A   
 160,00 MeV   6,996E+03  6,594E+00   23,61 um     6998 A      5100 A   
 170,00 MeV   6,871E+03  6,257E+00   25,05 um     7301 A      5182 A   
 180,00 MeV   6,749E+03  5,955E+00   26,52 um     7603 A      5265 A   
 200,00 MeV   6,515E+03  5,434E+00   29,53 um     8738 A      5433 A   
 225,00 MeV   6,241E+03  4,905E+00   33,45 um     1,04 um     5648 A   
 250,00 MeV   5,988E+03  4,474E+00   37,53 um     1,19 um     5870 A   
 275,00 MeV   5,755E+03  4,117E+00   41,79 um     1,34 um     6100 A   
 300,00 MeV   5,539E+03  3,815E+00   46,21 um     1,48 um     6338 A   
 325,00 MeV   5,340E+03  3,557E+00   50,81 um     1,62 um     6585 A   
 350,00 MeV   5,155E+03  3,333E+00   55,57 um     1,75 um     6841 A   
 375,00 MeV   4,982E+03  3,137E+00   60,50 um     1,89 um     7107 A   
 400,00 MeV   4,822E+03  2,964E+00   65,60 um     2,02 um     7382 A   
 450,00 MeV   4,531E+03  2,671E+00   76,29 um     2,53 um     7959 A   
 500,00 MeV   4,275E+03  2,434E+00   87,65 um     3,00 um     8575 A   
 550,00 MeV   4,047E+03  2,237E+00   99,67 um     3,45 um     9228 A   
 600,00 MeV   3,843E+03  2,072E+00  112,34 um     3,89 um     9918 A   
 650,00 MeV   3,659E+03  1,930E+00  125,67 um     4,33 um     1,06 um  
 700,00 MeV   3,492E+03  1,807E+00  139,66 um     4,77 um     1,14 um  
 800,00 MeV   3,202E+03  1,605E+00  169,56 um     6,38 um     1,30 um  
 900,00 MeV   2,958E+03  1,445E+00  202,05 um     7,87 um     1,48 um  
   1,00 GeV   2,753E+03  1,315E+00  237,08 um     9,31 um     1,67 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  3,1747E-03                keV / (ug/cm2) 
  3,1747E-03                MeV / (mg/cm2) 
  3,1747E+00                keV / (mg/cm2) 
  1,2553E-01                 eV / (1E15 atoms/cm2)
  3,0906E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
