 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> febbraio 02, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Chlorine in Ca- P- O- F-Cl- O- H.txt

 Ion = Chlorine [17] , Mass = 34,969 amu

 Target Density =  3,1500E+00 g/cm3 = 7,9660E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ca     20    022,73    038,25   
      P     15    013,64    017,74   
      O      8    054,54    036,65   
      F      9    008,18    006,53   
     Cl     17    000,45    000,67   
      O      8    000,23    000,15   
      H      1    000,23    000,01   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6,00 MeV   3,897E+03  4,748E+01    2,63 um     2113 A      2647 A   
   6,50 MeV   4,055E+03  4,460E+01    2,75 um     2136 A      2689 A   
   7,00 MeV   4,201E+03  4,207E+01    2,87 um     2156 A      2727 A   
   8,00 MeV   4,461E+03  3,785E+01    3,10 um     2203 A      2795 A   
   9,00 MeV   4,684E+03  3,446E+01    3,31 um     2244 A      2853 A   
  10,00 MeV   4,875E+03  3,167E+01    3,52 um     2280 A      2904 A   
  11,00 MeV   5,038E+03  2,934E+01    3,72 um     2312 A      2949 A   
  12,00 MeV   5,177E+03  2,734E+01    3,91 um     2341 A      2990 A   
  13,00 MeV   5,297E+03  2,562E+01    4,10 um     2368 A      3028 A   
  14,00 MeV   5,400E+03  2,412E+01    4,29 um     2393 A      3063 A   
  15,00 MeV   5,489E+03  2,280E+01    4,47 um     2417 A      3095 A   
  16,00 MeV   5,566E+03  2,163E+01    4,65 um     2439 A      3125 A   
  17,00 MeV   5,631E+03  2,058E+01    4,83 um     2461 A      3154 A   
  18,00 MeV   5,687E+03  1,963E+01    5,00 um     2481 A      3181 A   
  20,00 MeV   5,776E+03  1,800E+01    5,35 um     2544 A      3231 A   
  22,50 MeV   5,852E+03  1,633E+01    5,78 um     2631 A      3289 A   
  25,00 MeV   5,898E+03  1,496E+01    6,20 um     2713 A      3342 A   
  27,50 MeV   5,923E+03  1,381E+01    6,62 um     2791 A      3391 A   
  30,00 MeV   5,932E+03  1,284E+01    7,04 um     2867 A      3438 A   
  32,50 MeV   5,928E+03  1,201E+01    7,46 um     2939 A      3483 A   
  35,00 MeV   5,915E+03  1,128E+01    7,88 um     3010 A      3526 A   
  37,50 MeV   5,895E+03  1,064E+01    8,30 um     3079 A      3567 A   
  40,00 MeV   5,869E+03  1,008E+01    8,73 um     3147 A      3607 A   
  45,00 MeV   5,805E+03  9,122E+00    9,58 um     3390 A      3684 A   
  50,00 MeV   5,732E+03  8,341E+00   10,45 um     3621 A      3759 A   
  55,00 MeV   5,652E+03  7,691E+00   11,33 um     3844 A      3832 A   
  60,00 MeV   5,569E+03  7,140E+00   12,21 um     4060 A      3903 A   
  65,00 MeV   5,484E+03  6,667E+00   13,12 um     4270 A      3974 A   
  70,00 MeV   5,400E+03  6,257E+00   14,04 um     4477 A      4044 A   
  80,00 MeV   5,246E+03  5,578E+00   15,91 um     5229 A      4183 A   
  90,00 MeV   5,055E+03  5,040E+00   17,85 um     5928 A      4323 A   
 100,00 MeV   4,891E+03  4,601E+00   19,86 um     6595 A      4465 A   
 110,00 MeV   4,737E+03  4,237E+00   21,94 um     7240 A      4610 A   
 120,00 MeV   4,594E+03  3,928E+00   24,08 um     7868 A      4757 A   
 130,00 MeV   4,460E+03  3,664E+00   26,28 um     8485 A      4907 A   
 140,00 MeV   4,335E+03  3,435E+00   28,56 um     9093 A      5062 A   
 150,00 MeV   4,218E+03  3,235E+00   30,89 um     9694 A      5219 A   
 160,00 MeV   4,108E+03  3,058E+00   33,29 um     1,03 um     5381 A   
 170,00 MeV   4,005E+03  2,900E+00   35,76 um     1,09 um     5546 A   
 180,00 MeV   3,907E+03  2,758E+00   38,28 um     1,15 um     5716 A   
 200,00 MeV   3,728E+03  2,515E+00   43,52 um     1,37 um     6066 A   
 225,00 MeV   3,529E+03  2,268E+00   50,41 um     1,68 um     6526 A   
 250,00 MeV   3,352E+03  2,067E+00   57,67 um     1,98 um     7010 A   
 275,00 MeV   3,194E+03  1,901E+00   65,31 um     2,26 um     7518 A   
 300,00 MeV   3,051E+03  1,760E+00   73,32 um     2,53 um     8050 A   
 325,00 MeV   2,921E+03  1,640E+00   81,69 um     2,80 um     8604 A   
 350,00 MeV   2,802E+03  1,536E+00   90,42 um     3,06 um     9182 A   
 375,00 MeV   2,692E+03  1,445E+00   99,52 um     3,33 um     9782 A   
 400,00 MeV   2,591E+03  1,365E+00  108,98 um     3,59 um     1,04 um  
 450,00 MeV   2,409E+03  1,229E+00  128,99 um     4,58 um     1,17 um  
