# Energy (GeV) Flux (m^-2 s^-1 sr^-1 GeV^-1)
1.159051e+00	3.614568e+01
1.266380e+00	3.570056e+01
1.343399e+00	3.678654e+01
1.467799e+00	3.623304e+01
1.603719e+00	3.646772e+01
1.701254e+00	3.752621e+01
1.858792e+00	3.718816e+01
2.030918e+00	3.735348e+01
2.285464e+00	3.842069e+01
2.424462e+00	4.000012e+01
2.648969e+00	4.220246e+01
2.894266e+00	4.477093e+01
3.354602e+00	4.588992e+01
3.888155e+00	4.831867e+01
4.506570e+00	4.985048e+01
5.071404e+00	4.844207e+01
5.878016e+00	4.628582e+01
6.614741e+00	4.388687e+01
7.896523e+00	3.851663e+01
9.709111e+00	3.273035e+01
1.193777e+01	2.773344e+01
1.467799e+01	2.294351e+01
1.804722e+01	1.774147e+01
2.285464e+01	1.364413e+01
3.162278e+01	8.913408e+00
4.375479e+01	5.415386e+00
6.054124e+01	3.438736e+00
7.896523e+01	2.191063e+00
1.060818e+02	1.261549e+00
1.383648e+02	7.640472e-01
1.971841e+02	3.969310e-01
2.648969e+02	2.243409e-01
3.455107e+02	1.344747e-01
4.375479e+02	8.433124e-02
5.379838e+02	5.580546e-02
6.614741e+02	3.270936e-02
8.133106e+02	2.465841e-02
9.709111e+02	1.667054e-02
1.193777e+03	9.516924e-03
1.425103e+03	6.442464e-03
1.651767e+03	4.334069e-03
2.030918e+03	2.889548e-03
2.353937e+03	2.401204e-03
2.810075e+03	2.110342e-03
3.354602e+03	1.763136e-03
4.004646e+03	9.699468e-04
4.780653e+03	4.971322e-04
5.878016e+03	2.096769e-04
7.017038e+03	1.122784e-04
8.133106e+03	8.765667e-05
9.709111e+03	5.778711e-05
1.159051e+04	3.402259e-05
1.383648e+04	1.863695e-05
1.603719e+04	1.240625e-05
1.804722e+04	8.206934e-06
2.154435e+04	3.120154e-06
2.497100e+04	1.571868e-06
2.980979e+04	4.662528e-07
