# Energy (GeV) Flux (m^-2 s^-1 sr^-1 GeV^-1)
1.159051e+00	1.504023e+02
1.266380e+00	1.604311e+02
1.343399e+00	1.676829e+02
1.467799e+00	1.770885e+02
1.603719e+00	1.882786e+02
1.701254e+00	1.973164e+02
1.858792e+00	2.112688e+02
2.030918e+00	2.304052e+02
2.285464e+00	2.583292e+02
2.424462e+00	2.745647e+02
2.648969e+00	3.031333e+02
2.894266e+00	3.345366e+02
3.354602e+00	3.929563e+02
3.888155e+00	4.202992e+02
4.506570e+00	4.395481e+02
5.071404e+00	4.544452e+02
5.878016e+00	4.428398e+02
6.614741e+00	4.326670e+02
7.896523e+00	4.105640e+02
9.709111e+00	3.751104e+02
1.193777e+01	3.322933e+02
1.467799e+01	2.800732e+02
1.804722e+01	2.365754e+02
2.285464e+01	1.807532e+02
3.162278e+01	1.250291e+02
4.375479e+01	8.573413e+01
6.054124e+01	5.285054e+01
7.896523e+01	3.648171e+01
1.060818e+02	2.298500e+01
1.383648e+02	1.379184e+01
1.971841e+02	7.287022e+00
2.648969e+02	4.240275e+00
3.455107e+02	2.606335e+00
4.375479e+02	1.594749e+00
5.379838e+02	1.006917e+00
6.614741e+02	6.379948e-01
8.133106e+02	4.309680e-01
9.709111e+02	3.048001e-01
1.193777e+03	1.915575e-01
1.425103e+03	1.334085e-01
1.651767e+03	9.439808e-02
2.030918e+03	5.713115e-02
2.353937e+03	4.822817e-02
2.810075e+03	3.913734e-02
3.354602e+03	3.539710e-02
4.004646e+03	2.236822e-02
4.780653e+03	9.909781e-03
5.878016e+03	4.571432e-03
7.017038e+03	2.480614e-03
8.133106e+03	1.993857e-03
9.709111e+03	1.340294e-03
1.159051e+04	8.104765e-04
1.383648e+04	4.391135e-04
1.603719e+04	2.484291e-04
1.804722e+04	1.737447e-04
2.154435e+04	7.186638e-05
2.497100e+04	3.270144e-05
2.980979e+04	1.176014e-05
