# Energy (GeV) Flux (m^-2 s^-1 sr^-1 GeV^-1)
1.159051e+00	2.218865e+01
1.266380e+00	2.084467e+01
1.343399e+00	2.128562e+01
1.467799e+00	1.969149e+01
1.603719e+00	1.886496e+01
1.701254e+00	1.927975e+01
1.858792e+00	1.791866e+01
2.030918e+00	1.698361e+01
2.285464e+00	1.523711e+01
2.424462e+00	1.495639e+01
2.648969e+00	1.415423e+01
2.894266e+00	1.344173e+01
3.354602e+00	1.148505e+01
3.888155e+00	1.021366e+01
4.506570e+00	9.005776e+00
5.071404e+00	8.419588e+00
5.878016e+00	7.392148e+00
6.614741e+00	6.790879e+00
7.896523e+00	5.840225e+00
9.709111e+00	4.980882e+00
1.193777e+01	4.240959e+00
1.467799e+01	3.599147e+00
1.804722e+01	3.015044e+00
2.285464e+01	2.424938e+00
3.162278e+01	1.768551e+00
4.375479e+01	1.236934e+00
6.054124e+01	8.484646e-01
7.896523e+01	6.018521e-01
1.060818e+02	3.939098e-01
1.383648e+02	2.620091e-01
1.971841e+02	1.494924e-01
2.648969e+02	8.991023e-02
3.455107e+02	5.552858e-02
4.375479e+02	3.541028e-02
5.379838e+02	2.429361e-02
6.614741e+02	1.641028e-02
8.133106e+02	1.093976e-02
9.709111e+02	7.644418e-03
1.193777e+03	4.980861e-03
1.425103e+03	3.319207e-03
1.651767e+03	2.540665e-03
2.030918e+03	1.678672e-03
2.353937e+03	1.262262e-03
2.810075e+03	1.005703e-03
3.354602e+03	9.282714e-04
4.004646e+03	6.366588e-04
4.780653e+03	3.112960e-04
5.878016e+03	1.443140e-04
7.017038e+03	7.860214e-05
8.133106e+03	6.120530e-05
9.709111e+03	4.306080e-05
1.159051e+04	2.596064e-05
1.383648e+04	1.359114e-05
1.603719e+04	8.863712e-06
1.804722e+04	5.770313e-06
2.154435e+04	2.732233e-06
2.497100e+04	1.554267e-06
2.980979e+04	7.771936e-07
