# Energy (GeV) Flux (m^-2 s^-1 sr^-1 GeV^-1)
1.159051e+00	2.465658e+01
1.266380e+00	2.354221e+01
1.343399e+00	2.414714e+01
1.467799e+00	2.281666e+01
1.603719e+00	2.227259e+01
1.701254e+00	2.289007e+01
1.858792e+00	2.185097e+01
2.030918e+00	2.149057e+01
2.285464e+00	2.058201e+01
2.424462e+00	2.051528e+01
2.648969e+00	1.994010e+01
2.894266e+00	1.950095e+01
3.354602e+00	1.795220e+01
3.888155e+00	1.706016e+01
4.506570e+00	1.634052e+01
5.071404e+00	1.607146e+01
5.878016e+00	1.554228e+01
6.614741e+00	1.548595e+01
7.896523e+00	1.485768e+01
9.709111e+00	1.420294e+01
1.193777e+01	1.333696e+01
1.467799e+01	1.239408e+01
1.804722e+01	1.141342e+01
2.285464e+01	1.019938e+01
3.162278e+01	8.449955e+00
4.375479e+01	6.919977e+00
6.054124e+01	5.065242e+00
7.896523e+01	4.115952e+00
1.060818e+02	2.852407e+00
1.383648e+02	2.298702e+00
1.971841e+02	1.629601e+00
2.648969e+02	1.225084e+00
3.455107e+02	7.436520e-01
4.375479e+02	4.870390e-01
5.379838e+02	3.698051e-01
6.614741e+02	2.309309e-01
8.133106e+02	1.831802e-01
9.709111e+02	1.336182e-01
1.193777e+03	9.096891e-02
1.425103e+03	6.592759e-02
1.651767e+03	4.734276e-02
2.030918e+03	3.452121e-02
2.353937e+03	2.508711e-02
2.810075e+03	2.116923e-02
3.354602e+03	1.649218e-02
4.004646e+03	1.120134e-02
4.780653e+03	6.459572e-03
5.878016e+03	3.397265e-03
7.017038e+03	1.848844e-03
8.133106e+03	1.552373e-03
9.709111e+03	1.146132e-03
1.159051e+04	7.280500e-04
1.383648e+04	4.250158e-04
1.603719e+04	2.540737e-04
1.804722e+04	1.663085e-04
2.154435e+04	8.442138e-05
2.497100e+04	4.265201e-05
2.980979e+04	1.654531e-05
