# Energy (GeV) Flux (m^-2 s^-1 sr^-1 GeV^-1)
1.159051e+00	7.683561e+01
1.266380e+00	8.000313e+01
1.343399e+00	8.279376e+01
1.467799e+00	8.499360e+01
1.603719e+00	8.831074e+01
1.701254e+00	9.169899e+01
1.858792e+00	9.573785e+01
2.030918e+00	1.026984e+02
2.285464e+00	1.126163e+02
2.424462e+00	1.186763e+02
2.648969e+00	1.281154e+02
2.894266e+00	1.399862e+02
3.354602e+00	1.618513e+02
3.888155e+00	1.680603e+02
4.506570e+00	1.702810e+02
5.071404e+00	1.729759e+02
5.878016e+00	1.732245e+02
6.614741e+00	1.647352e+02
7.896523e+00	1.501439e+02
9.709111e+00	1.319143e+02
1.193777e+01	1.141143e+02
1.467799e+01	9.415865e+01
1.804722e+01	7.412255e+01
2.285464e+01	5.493980e+01
3.162278e+01	3.634481e+01
4.375479e+01	2.455818e+01
6.054124e+01	1.506801e+01
7.896523e+01	9.431318e+00
1.060818e+02	5.578280e+00
1.383648e+02	3.963769e+00
1.971841e+02	1.914157e+00
2.648969e+02	1.003182e+00
3.455107e+02	6.101110e-01
4.375479e+02	4.125885e-01
5.379838e+02	2.480616e-01
6.614741e+02	1.760397e-01
8.133106e+02	1.026034e-01
9.709111e+02	7.122109e-02
1.193777e+03	4.476093e-02
1.425103e+03	2.936024e-02
1.651767e+03	2.264086e-02
2.030918e+03	1.448843e-02
2.353937e+03	1.018070e-02
2.810075e+03	8.925069e-03
3.354602e+03	7.288714e-03
4.004646e+03	4.819927e-03
4.780653e+03	2.320411e-03
5.878016e+03	1.092804e-03
7.017038e+03	5.627151e-04
8.133106e+03	4.351107e-04
9.709111e+03	2.922828e-04
1.159051e+04	1.666708e-04
1.383648e+04	9.752020e-05
1.603719e+04	5.564571e-05
1.804722e+04	3.393572e-05
2.154435e+04	1.464791e-05
2.497100e+04	6.371193e-06
2.980979e+04	2.274535e-06
