Mg25 	23268 	0.153107  1  2701.21  2367
O16 	14895.1 	0.27237  1  -3833.99  9320
proton 	938.272 	1708.79  1  3983.41  1058
alpha 	3727.38 	3.41163  1  3983.41  1063
alpha 	3727.38 	6.14354  1  3983.41  1064
proton 	938.272 	2.02764  1  3983.41  1065
C13 	12109.5 	0.212198  1  3983.41  1066
Si28 	26053.2 	0.126941  1  2754.82  2345
proton 	938.272 	4.26899  1  -706.448  5929
proton 	938.272 	2.85529  1  -706.448  5931
B10 	9324.44 	2.25319  1  -706.448  5933
O16 	14895.1 	0.314386  1  146.931  5048
Mg25 	23268 	0.1488  1  2298.2  2802
Mg24 	22335.8 	0.191134  1  1817.07  3293
O16 	14895.1 	0.447626  1  3188.13  2002
O16 	14895.1 	0.212511  1  1410.17  3871
Fe56 	52089.8 	0.102336  1  -3630.93  9251
O16 	14895.1 	2.2041  1  -3981.86  9559
O16 	14895.1 	0.273225  1  -4520.4  10106
O16 	14895.1 	0.268509  1  4317.02  748
proton 	938.272 	65.7523  1  3592.64  1464
proton 	938.272 	268.197  1  3592.64  1469
proton 	938.272 	24.5173  1  3592.64  1480
alpha 	3727.38 	34.4647  1  3592.64  1483
proton 	938.272 	22.0024  1  3592.64  1484
alpha 	3727.38 	24.6993  1  3592.64  1485
O18 	16762 	0.231666  1  4871.95  148
Si28 	26053.2 	0.877705  1  1588.83  3635
Fe56 	52089.8 	0.0610939  1  4077.86  950
O16 	14895.1 	0.226673  1  -1433.06  6733
Fe56 	52089.8 	0.0569649  1  -2050.37  7407
Si28 	26053.2 	0.123804  1  -2711.5  8124
O16 	14895.1 	0.397785  1  -4601.59  10156
Mg25 	23268 	0.160498  1  2245.14  2861
Fe56 	52089.8 	0.116884  1  -108.495  5381
O16 	14895.1 	3.73871  1  -346.285  5584
O16 	14895.1 	0.268048  1  2373.28  2772
Mg24 	22335.8 	0.152451  1  1535.2  3694
proton 	938.272 	472.881  1  -1784.02  7187
proton 	938.272 	7.5949  1  -1784.02  7191
C12 	11174.9 	3.81963  1  -1784.02  7195
Mg24 	22335.8 	0.287576  1  2672.33  2448
O16 	14895.1 	0.987078  1  -1001.47  6298
Mg24 	22335.8 	0.773007  1  2393.3  2864
Fe56 	52089.8 	0.103992  1  451.897  4714
