,image_filename,track_id,centroid_x_px_ellipse,centroid_y_px_ellipse,major_axis_px,minor_axis_px,orientation_deg,len_um
77,Frame10_Acquisition_2803_1_0.png,11,586.3,578.7,10.93,8.85,104.24,3.77
78,Frame10_Acquisition_2803_1_0.png,12,317.4,572.4,16.22,12.55,74.31,5.6
79,Frame10_Acquisition_2803_1_0.png,13,543.2,570.5,13.07,10.49,154.96,4.51
80,Frame10_Acquisition_2803_1_0.png,14,181.2,559.0,14.65,7.88,157.15,5.05
81,Frame10_Acquisition_2803_1_0.png,15,106.0,535.5,11.03,8.08,115.11,3.81
82,Frame10_Acquisition_2803_1_0.png,16,875.5,490.5,5.2,3.67,90.0,1.79
83,Frame10_Acquisition_2803_1_0.png,17,931.3,495.2,18.56,13.37,141.28,6.4
84,Frame10_Acquisition_2803_1_0.png,18,563.9,482.9,12.46,7.44,87.08,4.3
85,Frame10_Acquisition_2803_1_0.png,19,57.5,473.8,11.28,8.63,158.55,3.89
86,Frame10_Acquisition_2803_1_0.png,20,297.2,452.3,17.55,12.07,146.71,6.05
87,Frame10_Acquisition_2803_1_0.png,21,868.8,334.0,17.54,10.76,116.18,6.05
88,Frame10_Acquisition_2803_1_0.png,22,1017.8,319.9,14.08,10.98,177.54,4.86
89,Frame10_Acquisition_2803_1_0.png,23,960.0,316.3,14.18,9.33,58.31,4.89
90,Frame10_Acquisition_2803_1_0.png,24,922.0,219.3,25.52,13.53,4.96,8.8
91,Frame10_Acquisition_2803_1_0.png,25,945.9,205.8,26.57,21.23,10.23,9.17
92,Frame10_Acquisition_2803_1_0.png,26,994.1,151.5,17.68,12.84,130.16,6.1
93,Frame10_Acquisition_2803_1_0.png,27,864.8,149.2,24.17,18.13,154.13,8.34
94,Frame10_Acquisition_2803_1_0.png,28,241.1,125.6,13.14,12.24,44.03,4.53
95,Frame10_Acquisition_2803_1_0.png,29,285.7,107.1,18.8,12.07,84.15,6.49
96,Frame10_Acquisition_2803_1_0.png,30,89.1,104.3,6.37,4.04,21.42,2.2
97,Frame10_Acquisition_2803_1_0.png,31,400.2,82.6,8.81,5.28,85.27,3.04
98,Frame10_Acquisition_2803_1_0.png,32,887.5,79.0,11.0,9.49,175.52,3.8
99,Frame10_Acquisition_2803_1_0.png,33,249.5,68.0,10.52,5.87,50.99,3.63
100,Frame10_Acquisition_2803_1_1.png,1,293.0,996.1,11.01,9.74,127.25,3.8
101,Frame10_Acquisition_2803_1_1.png,2,704.4,992.3,21.69,17.6,59.69,7.48
102,Frame10_Acquisition_2803_1_1.png,3,781.1,989.2,17.68,14.92,91.83,6.1
103,Frame10_Acquisition_2803_1_1.png,4,221.2,961.4,20.45,15.12,70.19,7.06
104,Frame10_Acquisition_2803_1_1.png,5,601.6,929.9,13.44,10.94,152.45,4.64
105,Frame10_Acquisition_2803_1_1.png,6,467.7,928.9,9.99,7.35,30.82,3.45
106,Frame10_Acquisition_2803_1_1.png,7,140.8,922.6,12.65,10.18,108.6,4.37
107,Frame10_Acquisition_2803_1_1.png,8,990.5,918.5,12.39,10.61,111.65,4.28
108,Frame10_Acquisition_2803_1_1.png,9,913.1,921.4,22.11,17.22,55.04,7.63
109,Frame10_Acquisition_2803_1_1.png,10,1018.6,910.1,6.86,5.1,44.3,2.37
110,Frame10_Acquisition_2803_1_1.png,11,1016.2,883.7,9.25,7.67,89.46,3.19
111,Frame10_Acquisition_2803_1_1.png,12,464.6,865.9,17.54,10.87,142.57,6.05
112,Frame10_Acquisition_2803_1_1.png,13,740.9,861.4,10.51,8.58,151.47,3.62
113,Frame10_Acquisition_2803_1_1.png,14,777.9,854.9,8.21,4.69,13.05,2.83
114,Frame10_Acquisition_2803_1_1.png,15,894.7,851.1,9.39,4.88,92.66,3.24
115,Frame10_Acquisition_2803_1_1.png,16,387.6,842.1,11.08,6.5,109.57,3.82
116,Frame10_Acquisition_2803_1_1.png,17,816.5,834.2,18.97,10.35,71.62,6.54
117,Frame10_Acquisition_2803_1_1.png,18,674.9,710.4,13.1,9.14,120.1,4.52
118,Frame10_Acquisition_2803_1_1.png,19,741.1,700.2,12.24,9.96,106.96,4.22
119,Frame10_Acquisition_2803_1_1.png,20,669.3,663.9,10.42,8.15,96.97,3.59
120,Frame10_Acquisition_2803_1_1.png,21,693.4,644.2,8.5,6.34,61.89,2.93
121,Frame10_Acquisition_2803_1_1.png,22,401.5,627.5,12.0,10.98,179.78,4.14
122,Frame10_Acquisition_2803_1_1.png,23,536.9,577.3,32.66,17.09,88.01,11.27
123,Frame10_Acquisition_2803_1_1.png,24,399.9,537.6,6.59,6.2,121.2,2.27
124,Frame10_Acquisition_2803_1_1.png,25,734.2,537.2,16.95,10.68,125.24,5.85
125,Frame10_Acquisition_2803_1_1.png,26,509.1,535.3,16.85,14.53,73.76,5.81
126,Frame10_Acquisition_2803_1_1.png,27,664.3,496.7,9.23,5.29,157.49,3.19
127,Frame10_Acquisition_2803_1_1.png,28,613.9,402.0,15.47,13.83,142.73,5.34
128,Frame10_Acquisition_2803_1_1.png,29,460.3,284.9,8.0,5.32,96.28,2.76
129,Frame10_Acquisition_2803_1_1.png,30,208.7,290.8,19.3,16.41,18.61,6.66
130,Frame10_Acquisition_2803_1_1.png,31,243.5,248.0,8.43,7.66,132.44,2.91
131,Frame10_Acquisition_2803_1_1.png,32,321.0,199.9,16.85,15.25,109.65,5.81
132,Frame10_Acquisition_2803_1_1.png,33,681.1,135.8,10.28,6.4,103.16,3.55
133,Frame10_Acquisition_2803_1_1.png,34,761.3,32.2,12.92,10.27,93.4,4.46
134,Frame10_Acquisition_2803_2_0.png,1,1015.7,1015.6,13.8,9.97,157.63,4.76
135,Frame10_Acquisition_2803_2_0.png,2,988.6,988.9,14.6,13.0,37.96,5.04
136,Frame10_Acquisition_2803_2_0.png,3,239.1,981.4,8.18,5.35,70.56,2.82
137,Frame10_Acquisition_2803_2_0.png,4,175.6,977.3,8.81,6.45,148.34,3.04
138,Frame10_Acquisition_2803_2_0.png,5,398.9,977.8,26.43,18.59,68.54,9.12
139,Frame10_Acquisition_2803_2_0.png,6,945.4,973.7,15.12,13.34,116.58,5.22
140,Frame10_Acquisition_2803_2_0.png,7,152.1,967.4,11.78,7.33,11.88,4.06
141,Frame10_Acquisition_2803_2_0.png,8,996.7,946.4,6.91,4.97,66.53,2.38
142,Frame10_Acquisition_2803_2_0.png,9,440.6,950.3,14.37,14.36,105.71,4.96
143,Frame10_Acquisition_2803_2_0.png,10,406.8,920.9,13.07,10.29,59.62,4.51
144,Frame10_Acquisition_2803_2_0.png,11,687.7,890.6,8.37,6.81,61.63,2.89
145,Frame10_Acquisition_2803_2_0.png,12,274.0,868.0,6.44,4.41,12.7,2.22
146,Frame10_Acquisition_2803_2_0.png,13,509.4,854.9,11.64,9.42,168.38,4.02
147,Frame10_Acquisition_2803_2_0.png,14,209.6,827.3,19.5,17.48,100.88,6.73
148,Frame10_Acquisition_2803_2_0.png,15,321.5,814.1,10.75,9.62,3.62,3.71
149,Frame10_Acquisition_2803_2_0.png,16,175.8,743.4,8.79,4.89,0.63,3.03
150,Frame10_Acquisition_2803_2_0.png,17,133.6,742.0,7.11,5.56,95.47,2.45
151,Frame10_Acquisition_2803_2_0.png,18,112.2,727.0,15.42,10.54,26.28,5.32
152,Frame10_Acquisition_2803_2_0.png,19,696.1,635.8,16.36,13.89,151.63,5.64
153,Frame10_Acquisition_2803_2_0.png,20,656.6,631.8,19.18,12.06,126.97,6.62
154,Frame10_Acquisition_2803_2_0.png,21,784.7,613.4,7.17,6.27,17.99,2.47
155,Frame10_Acquisition_2803_2_0.png,22,510.1,601.4,21.75,16.25,107.95,7.5
156,Frame10_Acquisition_2803_2_0.png,23,19.8,581.2,13.8,7.54,120.22,4.76
157,Frame10_Acquisition_2803_2_0.png,24,526.8,556.0,4.28,4.16,90.0,1.48
158,Frame10_Acquisition_2803_2_0.png,25,879.6,524.8,16.49,12.68,140.93,5.69
159,Frame10_Acquisition_2803_2_0.png,26,541.3,437.6,6.62,5.94,109.94,2.28
160,Frame10_Acquisition_2803_2_0.png,27,866.7,431.2,19.05,13.24,10.06,6.57
161,Frame10_Acquisition_2803_2_0.png,28,92.1,299.2,12.06,9.58,112.81,4.16
162,Frame10_Acquisition_2803_2_0.png,29,777.6,188.8,10.83,10.2,25.48,3.74
163,Frame10_Acquisition_2803_2_0.png,30,521.2,191.4,18.54,17.38,30.51,6.4
164,Frame10_Acquisition_2803_2_0.png,31,706.7,144.4,18.92,13.91,89.59,6.53
165,Frame10_Acquisition_2803_2_1.png,1,13.4,1016.1,8.15,5.46,133.03,2.81
166,Frame10_Acquisition_2803_2_1.png,2,745.2,987.8,9.4,6.73,42.38,3.24
167,Frame10_Acquisition_2803_2_1.png,3,554.4,946.5,26.19,14.68,124.15,9.04
168,Frame10_Acquisition_2803_2_1.png,4,878.7,936.7,5.53,3.91,168.48,1.91
169,Frame10_Acquisition_2803_2_1.png,5,306.3,909.0,15.72,12.35,20.09,5.42
170,Frame10_Acquisition_2803_2_1.png,6,1018.9,881.0,18.25,7.96,0.2,6.3
171,Frame10_Acquisition_2803_2_1.png,7,451.5,856.3,7.62,6.3,61.15,2.63
172,Frame10_Acquisition_2803_2_1.png,8,523.2,849.3,5.68,3.62,159.12,1.96
173,Frame10_Acquisition_2803_2_1.png,9,278.2,850.0,6.68,4.85,17.11,2.3
174,Frame10_Acquisition_2803_2_1.png,10,461.2,838.3,11.45,8.07,102.02,3.95
175,Frame10_Acquisition_2803_2_1.png,11,238.0,809.0,13.91,13.79,102.61,4.8
176,Frame10_Acquisition_2803_2_1.png,12,210.7,810.6,16.82,11.49,139.56,5.8
177,Frame10_Acquisition_2803_2_1.png,13,339.2,800.2,7.25,6.59,58.96,2.5
178,Frame10_Acquisition_2803_2_1.png,14,625.5,743.5,7.49,5.34,93.97,2.58
179,Frame10_Acquisition_2803_2_1.png,15,733.9,742.2,20.26,16.31,156.09,6.99
180,Frame10_Acquisition_2803_2_1.png,16,205.3,742.0,23.64,18.33,33.94,8.15
181,Frame10_Acquisition_2803_2_1.png,17,28.4,725.6,9.05,5.56,65.82,3.12
182,Frame10_Acquisition_2803_2_1.png,18,473.4,691.6,14.96,10.63,178.28,5.16
183,Frame10_Acquisition_2803_2_1.png,19,280.9,555.2,9.45,6.44,30.92,3.26
184,Frame10_Acquisition_2803_2_1.png,20,89.2,545.0,15.19,14.93,43.58,5.24
185,Frame10_Acquisition_2803_2_1.png,21,124.7,382.3,13.76,12.19,139.87,4.75
186,Frame10_Acquisition_2803_2_1.png,22,100.5,330.3,10.15,6.09,9.27,3.5
187,Frame10_Acquisition_2803_2_1.png,23,389.1,205.5,11.12,8.66,158.5,3.84
188,Frame10_Acquisition_2803_2_1.png,24,232.8,180.2,8.48,7.29,4.21,2.93
189,Frame10_Acquisition_2803_2_1.png,25,930.2,151.2,12.82,10.32,31.77,4.42
190,Frame10_Acquisition_2803_2_1.png,26,297.0,76.3,21.13,16.54,58.58,7.29
191,Frame10_Acquisition_2803_2_1.png,27,513.3,37.3,17.91,16.2,167.71,6.18
192,Frame10_Acquisition_2803_3_0.png,1,141.7,1017.4,7.01,3.45,87.47,2.42
193,Frame10_Acquisition_2803_3_0.png,2,5.0,992.2,10.94,9.62,129.1,3.78
194,Frame10_Acquisition_2803_3_0.png,3,610.0,953.8,11.08,10.19,167.79,3.82
195,Frame10_Acquisition_2803_3_0.png,4,447.7,246.7,7.59,5.32,25.75,2.62
196,Frame10_Acquisition_2803_3_0.png,5,644.1,247.7,14.41,12.27,27.74,4.97
197,Frame10_Acquisition_2803_3_0.png,6,472.1,219.9,10.27,7.6,156.55,3.54
198,Frame10_Acquisition_2803_3_1.png,1,101.4,1016.9,13.04,9.46,166.97,4.5
199,Frame10_Acquisition_2803_3_1.png,2,28.1,1017.7,11.32,7.38,158.33,3.91
200,Frame10_Acquisition_2803_3_1.png,3,62.7,995.8,13.15,12.12,149.33,4.54
201,Frame10_Acquisition_2803_3_1.png,4,16.4,937.9,5.29,4.79,70.05,1.82
202,Frame10_Acquisition_2803_3_1.png,5,6.4,882.6,25.93,16.5,173.16,8.95
203,Frame10_Acquisition_2803_3_1.png,6,374.5,855.2,13.83,12.94,33.16,4.77
204,Frame10_Acquisition_2803_3_1.png,7,65.4,821.3,16.56,13.03,126.74,5.71
205,Frame10_Acquisition_2803_3_1.png,8,58.3,732.6,6.48,5.85,80.99,2.23
206,Frame10_Acquisition_2803_3_1.png,9,211.6,688.4,10.52,8.84,126.44,3.63
207,Frame10_Acquisition_2803_3_1.png,10,440.3,664.8,7.4,6.59,8.03,2.55
208,Frame10_Acquisition_2803_3_1.png,11,208.1,540.2,15.43,9.24,90.05,5.32
209,Frame10_Acquisition_2803_3_1.png,12,412.0,515.5,13.16,6.25,103.34,4.54
210,Frame10_Acquisition_2803_3_1.png,13,345.5,516.7,19.05,8.25,149.16,6.57
211,Frame10_Acquisition_2803_3_1.png,14,273.6,502.2,11.78,9.68,160.84,4.07
212,Frame10_Acquisition_2803_3_1.png,15,19.8,458.6,13.03,11.89,16.06,4.5
213,Frame10_Acquisition_2803_3_1.png,16,669.1,446.8,8.56,6.63,157.18,2.95
214,Frame10_Acquisition_2803_3_1.png,17,273.4,415.2,8.35,4.27,22.87,2.88
215,Frame10_Acquisition_2803_3_1.png,18,309.2,396.7,12.9,10.51,138.43,4.45
216,Frame10_Acquisition_2803_3_1.png,19,251.8,325.4,8.29,5.81,146.72,2.86
217,Frame10_Acquisition_2803_3_1.png,20,48.1,314.4,5.29,4.79,160.05,1.82
218,Frame10_Acquisition_2803_3_1.png,21,223.8,309.2,12.62,7.11,73.06,4.35
219,Frame10_Acquisition_2803_3_1.png,22,542.4,307.1,15.21,13.35,122.68,5.25
220,Frame10_Acquisition_2803_3_1.png,23,351.1,295.0,7.23,5.96,142.81,2.5
221,Frame10_Acquisition_2803_3_1.png,24,550.9,285.3,15.78,13.98,116.39,5.44
222,Frame10_Acquisition_2803_3_1.png,25,142.7,114.5,7.26,5.15,89.81,2.51
223,Frame10_Acquisition_2803_3_1.png,26,206.2,115.9,11.29,10.64,45.77,3.9
224,Frame10_Acquisition_2803_3_1.png,27,353.6,108.9,9.46,8.54,59.11,3.26
225,Frame10_Acquisition_2803_3_1.png,28,626.2,97.8,5.48,3.71,3.13,1.89
226,Frame10_Acquisition_2803_3_1.png,29,304.9,95.5,13.77,11.16,158.34,4.75
227,Frame10_Acquisition_2803_3_1.png,30,287.3,91.7,7.59,7.05,12.27,2.62
228,Frame10_Acquisition_2803_3_1.png,31,411.3,83.4,6.36,5.77,134.32,2.19
229,Frame10_Acquisition_2803_3_1.png,32,54.7,81.3,23.4,16.71,153.59,8.07
230,Frame11_Acquisition_2814_0_0.png,1,805.6,1019.1,11.15,8.32,63.75,3.85
231,Frame11_Acquisition_2814_0_0.png,2,971.8,897.7,16.38,15.84,84.0,5.65
232,Frame11_Acquisition_2814_0_0.png,3,999.1,795.2,14.13,10.17,97.18,4.87
233,Frame11_Acquisition_2814_0_0.png,4,702.2,736.4,9.81,9.03,140.8,3.38
234,Frame11_Acquisition_2814_0_0.png,5,828.7,392.5,12.4,10.13,51.48,4.28
235,Frame11_Acquisition_2814_0_0.png,6,736.7,163.3,13.07,11.32,134.53,4.51
236,Frame11_Acquisition_2814_0_0.png,7,981.8,121.9,13.6,12.34,169.3,4.69
237,Frame11_Acquisition_2814_0_0.png,8,963.5,97.1,17.17,11.03,156.37,5.92
238,Frame11_Acquisition_2814_0_0.png,9,757.5,97.4,41.02,25.08,137.29,14.15
239,Frame11_Acquisition_2814_0_0.png,10,933.9,61.9,17.0,12.71,170.19,5.86
240,Frame11_Acquisition_2814_0_0.png,11,858.3,50.9,15.72,9.48,45.14,5.42
241,Frame11_Acquisition_2814_0_1.png,1,473.6,1019.6,14.0,9.85,98.6,4.83
242,Frame11_Acquisition_2814_0_1.png,2,607.8,137.4,18.44,13.28,95.27,6.36
243,Frame11_Acquisition_2814_1_0.png,1,880.2,1020.2,9.23,6.23,84.5,3.18
244,Frame11_Acquisition_2814_1_0.png,2,69.9,1019.3,11.16,9.47,120.29,3.85
245,Frame11_Acquisition_2814_1_0.png,3,19.8,1014.3,15.78,8.09,142.29,5.44
246,Frame11_Acquisition_2814_1_0.png,4,981.2,985.2,19.05,15.51,161.7,6.57
247,Frame11_Acquisition_2814_1_0.png,5,906.1,931.7,11.94,10.12,38.45,4.12
248,Frame11_Acquisition_2814_1_0.png,6,991.5,932.1,15.67,11.57,27.22,5.41
249,Frame11_Acquisition_2814_1_0.png,7,841.0,919.2,13.1,11.44,25.14,4.52
250,Frame11_Acquisition_2814_1_0.png,8,999.1,910.2,16.29,10.96,147.38,5.62
251,Frame11_Acquisition_2814_1_0.png,9,984.9,883.0,13.84,10.69,111.12,4.78
252,Frame11_Acquisition_2814_1_0.png,10,537.5,857.7,16.41,11.92,47.33,5.66
253,Frame11_Acquisition_2814_1_0.png,11,109.8,851.0,17.32,15.04,105.95,5.98
254,Frame11_Acquisition_2814_1_0.png,12,558.5,842.7,20.8,12.59,117.38,7.18
255,Frame11_Acquisition_2814_1_0.png,13,646.8,815.4,16.86,15.93,49.13,5.82
256,Frame11_Acquisition_2814_1_0.png,14,560.8,771.9,15.8,14.0,78.8,5.45
257,Frame11_Acquisition_2814_1_0.png,15,731.8,729.6,9.17,7.1,169.98,3.16
258,Frame11_Acquisition_2814_1_0.png,16,702.5,711.0,9.79,7.58,105.71,3.38
259,Frame11_Acquisition_2814_1_0.png,17,257.7,686.0,19.41,14.33,99.66,6.69
260,Frame11_Acquisition_2814_1_0.png,18,656.3,675.2,5.92,4.96,69.36,2.04
261,Frame11_Acquisition_2814_1_0.png,19,128.0,644.2,10.13,9.74,16.91,3.5
262,Frame11_Acquisition_2814_1_0.png,20,662.3,636.0,11.52,11.03,34.82,3.97
263,Frame11_Acquisition_2814_1_0.png,21,29.8,629.7,27.34,16.33,108.02,9.43
264,Frame11_Acquisition_2814_1_0.png,22,549.7,622.9,11.88,11.5,71.74,4.1
265,Frame11_Acquisition_2814_1_0.png,23,555.5,606.3,7.91,6.3,50.65,2.73
266,Frame11_Acquisition_2814_1_0.png,24,298.0,576.6,17.54,11.89,142.83,6.05
267,Frame11_Acquisition_2814_1_0.png,25,551.1,472.5,14.56,9.38,144.63,5.02
268,Frame11_Acquisition_2814_1_0.png,26,952.9,457.3,17.36,15.65,122.46,5.99
269,Frame11_Acquisition_2814_1_0.png,27,544.0,452.5,13.17,11.92,48.69,4.54
270,Frame11_Acquisition_2814_1_0.png,28,707.3,424.1,13.23,10.54,110.44,4.56
271,Frame11_Acquisition_2814_1_0.png,29,772.9,413.0,13.23,11.9,119.34,4.56
272,Frame11_Acquisition_2814_1_0.png,30,607.3,363.1,13.91,10.78,56.47,4.8
273,Frame11_Acquisition_2814_1_0.png,31,905.2,340.8,13.99,8.97,6.25,4.83
274,Frame11_Acquisition_2814_1_0.png,32,1018.1,334.0,6.93,5.96,117.49,2.39
275,Frame11_Acquisition_2814_1_0.png,33,15.7,318.8,12.75,11.64,159.43,4.4
276,Frame11_Acquisition_2814_1_0.png,34,1018.2,257.4,16.82,11.33,8.0,5.8
277,Frame11_Acquisition_2814_1_0.png,35,461.0,163.7,16.66,14.66,34.17,5.75
278,Frame11_Acquisition_2814_1_0.png,36,808.0,69.6,4.95,4.8,90.0,1.71
279,Frame11_Acquisition_2814_1_0.png,37,811.9,44.5,14.95,12.91,118.31,5.16
280,Frame11_Acquisition_2814_1_0.png,38,828.0,25.8,15.46,14.39,9.08,5.33
281,Frame11_Acquisition_2814_1_0.png,39,490.3,10.4,23.11,12.98,42.95,7.97
282,Frame11_Acquisition_2814_1_0.png,40,113.6,7.8,14.91,13.42,118.58,5.14
283,Frame11_Acquisition_2814_1_1.png,1,373.7,1017.4,9.57,8.8,141.11,3.3
284,Frame11_Acquisition_2814_1_1.png,2,982.9,960.7,20.17,16.29,31.74,6.96
285,Frame11_Acquisition_2814_1_1.png,3,95.2,946.2,19.34,12.6,105.03,6.67
286,Frame11_Acquisition_2814_1_1.png,4,221.5,876.3,19.72,15.88,109.92,6.8
287,Frame11_Acquisition_2814_1_1.png,5,136.8,868.3,9.26,6.72,116.08,3.2
