,image_filename,track_id,centroid_x_px_ellipse,centroid_y_px_ellipse,major_axis_px,minor_axis_px,orientation_deg,len_um
48,Frame10_Acquisition_4401_1_0.png,6,586.4,890.6,13.08,9.64,71.28,4.51
49,Frame10_Acquisition_4401_1_0.png,7,655.6,854.4,15.49,12.92,81.78,5.34
50,Frame10_Acquisition_4401_1_0.png,8,989.7,819.8,13.42,9.24,69.92,4.63
51,Frame10_Acquisition_4401_1_0.png,9,951.8,807.4,17.07,11.28,164.62,5.89
52,Frame10_Acquisition_4401_1_0.png,10,827.6,804.0,12.34,10.93,133.07,4.26
53,Frame10_Acquisition_4401_1_0.png,11,135.7,788.1,12.77,11.34,77.71,4.4
54,Frame10_Acquisition_4401_1_0.png,12,162.4,738.5,14.67,12.32,126.26,5.06
55,Frame10_Acquisition_4401_1_0.png,13,484.9,728.2,9.52,7.73,159.1,3.29
56,Frame10_Acquisition_4401_1_0.png,14,789.8,632.9,10.11,6.03,86.01,3.49
57,Frame10_Acquisition_4401_1_0.png,15,380.3,426.4,14.37,12.79,140.13,4.96
58,Frame10_Acquisition_4401_1_0.png,16,762.5,383.2,7.66,5.85,0.0,2.64
59,Frame10_Acquisition_4401_1_0.png,17,824.1,310.2,14.02,9.06,100.54,4.84
60,Frame10_Acquisition_4401_1_0.png,18,843.5,280.6,7.86,7.52,162.3,2.71
61,Frame10_Acquisition_4401_1_0.png,19,508.0,272.1,12.19,4.99,6.09,4.21
62,Frame10_Acquisition_4401_1_0.png,20,402.0,247.8,9.18,8.28,84.35,3.17
63,Frame10_Acquisition_4401_1_0.png,21,538.1,194.5,8.71,5.82,42.93,3.0
64,Frame10_Acquisition_4401_1_0.png,22,662.9,123.7,8.0,7.24,88.54,2.76
65,Frame10_Acquisition_4401_1_0.png,23,343.7,121.5,15.5,11.68,101.72,5.35
66,Frame10_Acquisition_4401_1_0.png,24,543.4,118.3,21.22,16.2,82.17,7.32
67,Frame10_Acquisition_4401_1_0.png,25,297.8,96.1,7.12,5.52,55.26,2.46
68,Frame10_Acquisition_4401_1_0.png,26,643.6,72.9,16.81,13.7,83.84,5.8
69,Frame10_Acquisition_4401_1_1.png,1,422.0,1017.8,12.86,9.38,82.04,4.44
70,Frame10_Acquisition_4401_1_1.png,2,721.4,1019.3,16.64,8.45,177.33,5.74
71,Frame10_Acquisition_4401_1_1.png,3,198.1,962.3,13.63,13.06,99.72,4.7
72,Frame10_Acquisition_4401_1_1.png,4,612.7,928.2,8.09,6.18,55.75,2.79
73,Frame10_Acquisition_4401_1_1.png,5,125.4,878.3,11.54,7.18,8.33,3.98
74,Frame10_Acquisition_4401_1_1.png,6,751.5,831.6,46.7,17.19,165.75,16.11
75,Frame10_Acquisition_4401_1_1.png,7,693.0,816.8,16.18,13.58,171.33,5.58
76,Frame10_Acquisition_4401_1_1.png,8,778.0,787.6,18.79,11.42,140.39,6.48
77,Frame10_Acquisition_4401_1_1.png,9,800.8,783.7,14.87,9.12,177.25,5.13
78,Frame10_Acquisition_4401_1_1.png,10,869.5,740.3,23.36,12.78,158.52,8.06
79,Frame10_Acquisition_4401_1_1.png,11,171.1,679.4,6.03,3.91,169.77,2.08
80,Frame10_Acquisition_4401_1_1.png,12,828.6,680.2,17.14,12.8,117.76,5.91
81,Frame10_Acquisition_4401_1_1.png,13,808.3,675.6,24.47,15.99,12.58,8.44
82,Frame10_Acquisition_4401_1_1.png,14,389.1,649.8,10.42,9.26,28.06,3.6
83,Frame10_Acquisition_4401_1_1.png,15,756.8,621.8,12.05,10.43,108.95,4.16
84,Frame10_Acquisition_4401_1_1.png,16,795.7,621.6,16.63,12.56,138.25,5.74
85,Frame10_Acquisition_4401_1_1.png,17,910.3,610.0,7.21,6.14,87.68,2.49
86,Frame10_Acquisition_4401_1_1.png,18,996.1,591.0,11.46,8.93,148.84,3.95
87,Frame10_Acquisition_4401_1_1.png,19,629.3,558.1,10.33,7.87,120.9,3.56
88,Frame10_Acquisition_4401_1_1.png,20,984.1,559.2,20.63,14.68,99.86,7.12
89,Frame10_Acquisition_4401_1_1.png,21,911.0,537.8,21.62,18.56,101.04,7.46
90,Frame10_Acquisition_4401_1_1.png,22,884.1,498.6,11.08,8.81,136.51,3.82
91,Frame10_Acquisition_4401_1_1.png,23,974.9,478.7,20.23,19.0,114.6,6.98
92,Frame10_Acquisition_4401_1_1.png,24,1000.3,458.9,11.84,7.31,11.89,4.08
93,Frame10_Acquisition_4401_1_1.png,25,702.3,454.8,14.86,12.89,150.47,5.13
94,Frame10_Acquisition_4401_1_1.png,26,385.4,449.2,16.26,13.75,146.91,5.61
95,Frame10_Acquisition_4401_1_1.png,27,825.8,431.9,6.5,3.75,8.94,2.24
96,Frame10_Acquisition_4401_1_1.png,28,523.9,435.0,20.46,16.03,11.01,7.06
97,Frame10_Acquisition_4401_1_1.png,29,369.5,423.6,10.29,8.28,106.63,3.55
98,Frame10_Acquisition_4401_1_1.png,30,769.8,422.0,11.76,9.45,69.02,4.06
99,Frame10_Acquisition_4401_1_1.png,31,993.6,426.7,26.75,18.6,161.53,9.23
100,Frame10_Acquisition_4401_1_1.png,32,939.5,404.9,19.86,16.08,139.51,6.85
101,Frame10_Acquisition_4401_1_1.png,33,246.4,391.2,14.66,10.9,149.86,5.06
102,Frame10_Acquisition_4401_1_1.png,34,445.8,383.8,14.1,11.72,52.96,4.86
103,Frame10_Acquisition_4401_1_1.png,35,925.5,382.3,11.77,10.52,7.34,4.06
104,Frame10_Acquisition_4401_1_1.png,36,471.7,372.7,21.01,5.98,155.53,7.25
105,Frame10_Acquisition_4401_1_1.png,37,300.4,367.7,24.5,17.63,88.3,8.45
106,Frame10_Acquisition_4401_1_1.png,38,47.9,363.0,11.87,9.68,128.33,4.1
107,Frame10_Acquisition_4401_1_1.png,39,650.5,345.3,12.16,10.76,66.89,4.19
108,Frame10_Acquisition_4401_1_1.png,40,513.6,319.6,10.79,10.13,135.0,3.72
109,Frame10_Acquisition_4401_1_1.png,41,29.1,309.2,19.08,14.72,153.69,6.58
110,Frame10_Acquisition_4401_1_1.png,42,2.9,304.2,14.56,11.13,148.45,5.02
111,Frame10_Acquisition_4401_1_1.png,43,206.0,295.8,15.76,11.15,75.07,5.44
112,Frame10_Acquisition_4401_1_1.png,44,651.1,282.6,14.17,12.9,113.95,4.89
113,Frame10_Acquisition_4401_1_1.png,45,7.6,250.3,6.98,5.2,136.19,2.41
114,Frame10_Acquisition_4401_1_1.png,46,521.5,250.7,14.09,13.19,101.68,4.86
115,Frame10_Acquisition_4401_1_1.png,47,43.8,255.1,26.03,12.94,27.07,8.98
116,Frame10_Acquisition_4401_1_1.png,48,114.3,237.7,12.78,12.02,99.87,4.41
117,Frame10_Acquisition_4401_1_1.png,49,406.2,234.4,9.05,6.15,152.26,3.12
118,Frame10_Acquisition_4401_1_1.png,50,86.0,234.6,20.3,12.66,116.6,7.0
119,Frame10_Acquisition_4401_1_1.png,51,155.1,225.1,21.77,18.71,146.99,7.51
120,Frame10_Acquisition_4401_1_1.png,52,247.1,207.3,13.11,11.5,142.93,4.52
121,Frame10_Acquisition_4401_1_1.png,53,399.4,89.2,16.28,13.28,132.54,5.61
122,Frame10_Acquisition_4401_1_1.png,54,957.3,39.5,7.44,5.35,162.14,2.57
123,Frame10_Acquisition_4401_1_1.png,55,882.1,24.9,10.32,8.0,112.13,3.56
124,Frame10_Acquisition_4401_1_1.png,56,948.3,20.9,14.82,10.92,162.14,5.11
125,Frame10_Acquisition_4401_1_1.png,57,1012.2,22.0,20.21,11.59,16.37,6.97
126,Frame10_Acquisition_4401_1_1.png,58,987.6,4.2,8.62,7.04,94.9,2.97
127,Frame10_Acquisition_4401_2_0.png,1,440.6,1019.8,6.77,4.37,105.68,2.33
128,Frame10_Acquisition_4401_2_0.png,2,276.4,1020.0,10.91,7.58,88.82,3.77
129,Frame10_Acquisition_4401_2_0.png,3,114.9,1015.3,13.01,9.22,174.49,4.49
130,Frame10_Acquisition_4401_2_0.png,4,797.7,1012.2,12.05,10.28,54.06,4.16
131,Frame10_Acquisition_4401_2_0.png,5,248.8,1008.6,25.69,16.23,175.75,8.86
132,Frame10_Acquisition_4401_2_0.png,6,793.3,978.2,15.06,13.02,52.32,5.2
133,Frame10_Acquisition_4401_2_0.png,7,686.0,973.6,10.62,9.15,28.33,3.66
134,Frame10_Acquisition_4401_2_0.png,8,45.0,958.0,8.96,7.12,109.31,3.09
135,Frame10_Acquisition_4401_2_0.png,9,796.7,942.7,16.63,15.1,145.66,5.74
136,Frame10_Acquisition_4401_2_0.png,10,942.2,905.2,16.27,15.06,106.63,5.61
137,Frame10_Acquisition_4401_2_0.png,11,492.6,896.6,12.23,11.3,135.0,4.22
138,Frame10_Acquisition_4401_2_0.png,12,224.7,879.5,17.46,12.62,138.47,6.02
139,Frame10_Acquisition_4401_2_0.png,13,396.6,862.6,17.97,11.21,114.73,6.2
140,Frame10_Acquisition_4401_2_0.png,14,135.1,861.8,13.43,10.82,68.8,4.63
141,Frame10_Acquisition_4401_2_0.png,15,977.3,831.2,17.65,15.36,34.31,6.09
142,Frame10_Acquisition_4401_2_0.png,16,1005.7,827.0,15.21,10.92,114.35,5.25
143,Frame10_Acquisition_4401_2_0.png,17,801.8,828.0,24.85,16.88,118.37,8.57
144,Frame10_Acquisition_4401_2_0.png,18,965.0,755.3,15.13,9.55,169.08,5.22
145,Frame10_Acquisition_4401_2_0.png,19,883.2,603.5,13.75,12.31,81.3,4.74
146,Frame10_Acquisition_4401_2_0.png,20,499.4,581.4,9.46,8.4,120.15,3.26
147,Frame10_Acquisition_4401_2_0.png,21,456.7,558.2,17.82,14.47,66.42,6.15
148,Frame10_Acquisition_4401_2_0.png,22,1016.2,501.6,13.34,11.02,153.83,4.6
149,Frame10_Acquisition_4401_2_0.png,23,903.9,502.1,12.08,11.17,134.52,4.17
150,Frame10_Acquisition_4401_2_0.png,24,974.8,495.8,9.95,8.71,147.15,3.43
151,Frame10_Acquisition_4401_2_0.png,25,284.5,471.1,17.13,14.61,87.75,5.91
152,Frame10_Acquisition_4401_2_0.png,26,376.8,466.6,8.25,7.19,146.14,2.85
153,Frame10_Acquisition_4401_2_0.png,27,700.9,466.1,9.66,8.05,35.66,3.33
154,Frame10_Acquisition_4401_2_0.png,28,944.1,445.1,4.58,4.15,63.63,1.58
155,Frame10_Acquisition_4401_2_0.png,29,390.6,432.2,12.03,7.73,143.01,4.15
156,Frame10_Acquisition_4401_2_0.png,30,276.8,429.9,49.13,14.49,80.1,16.95
157,Frame10_Acquisition_4401_2_0.png,31,975.4,419.9,13.87,11.32,73.65,4.79
158,Frame10_Acquisition_4401_2_0.png,32,800.0,418.5,17.59,12.79,58.76,6.07
159,Frame10_Acquisition_4401_2_0.png,33,890.7,383.3,6.5,4.72,45.0,2.24
160,Frame10_Acquisition_4401_2_0.png,34,742.6,359.9,10.85,9.97,53.36,3.74
161,Frame10_Acquisition_4401_2_0.png,35,801.2,334.2,15.94,10.88,62.83,5.5
162,Frame10_Acquisition_4401_2_0.png,36,165.7,311.5,12.47,10.78,5.6,4.3
163,Frame10_Acquisition_4401_2_0.png,37,406.8,305.8,19.18,17.39,72.38,6.62
164,Frame10_Acquisition_4401_2_0.png,38,321.4,302.3,12.49,8.9,67.83,4.31
165,Frame10_Acquisition_4401_2_0.png,39,29.4,244.5,7.55,5.27,35.99,2.6
166,Frame10_Acquisition_4401_2_0.png,40,155.1,235.5,12.1,9.72,113.26,4.17
167,Frame10_Acquisition_4401_2_0.png,41,834.9,197.9,10.64,9.68,10.23,3.67
168,Frame10_Acquisition_4401_2_0.png,42,570.8,193.1,18.3,14.18,38.58,6.31
169,Frame10_Acquisition_4401_2_0.png,43,230.5,188.2,7.32,6.1,90.0,2.53
170,Frame10_Acquisition_4401_2_0.png,44,595.9,109.5,12.66,11.9,13.35,4.37
171,Frame10_Acquisition_4401_2_1.png,1,802.0,991.8,23.42,17.7,41.31,8.08
172,Frame10_Acquisition_4401_2_1.png,2,788.1,912.4,10.78,4.8,49.93,3.72
173,Frame10_Acquisition_4401_2_1.png,3,726.4,914.9,13.53,12.05,100.7,4.67
174,Frame10_Acquisition_4401_2_1.png,4,669.3,818.0,21.33,17.33,98.3,7.36
175,Frame10_Acquisition_4401_2_1.png,5,682.7,794.6,16.5,14.23,102.41,5.69
176,Frame10_Acquisition_4401_2_1.png,6,751.9,778.9,5.94,3.99,60.55,2.05
177,Frame10_Acquisition_4401_2_1.png,7,765.2,700.6,8.57,5.84,94.62,2.96
178,Frame10_Acquisition_4401_2_1.png,8,958.9,703.2,14.31,8.97,160.49,4.94
179,Frame10_Acquisition_4401_2_1.png,9,889.9,677.7,25.26,10.78,27.45,8.71
180,Frame10_Acquisition_4401_2_1.png,10,738.5,617.4,15.69,13.26,49.88,5.41
181,Frame10_Acquisition_4401_2_1.png,11,350.7,557.9,10.03,8.17,143.61,3.46
182,Frame10_Acquisition_4401_2_1.png,12,895.3,539.7,7.74,6.16,100.03,2.67
183,Frame10_Acquisition_4401_2_1.png,13,652.0,524.0,6.22,3.55,119.87,2.15
184,Frame10_Acquisition_4401_2_1.png,14,391.7,484.8,18.38,13.87,151.24,6.34
185,Frame10_Acquisition_4401_2_1.png,15,644.9,354.0,17.37,16.02,3.76,5.99
186,Frame10_Acquisition_4401_2_1.png,16,50.5,275.1,17.06,16.56,7.42,5.89
187,Frame10_Acquisition_4401_2_1.png,17,89.1,229.1,17.22,15.12,54.06,5.94
188,Frame10_Acquisition_4401_2_1.png,18,37.3,193.4,25.98,14.19,155.48,8.96
189,Frame10_Acquisition_4401_2_1.png,19,66.8,197.9,33.63,22.18,176.1,11.6
190,Frame10_Acquisition_4401_2_1.png,20,199.0,183.2,11.93,8.72,39.26,4.12
191,Frame10_Acquisition_4401_2_1.png,21,295.7,95.4,7.7,6.09,171.11,2.65
192,Frame10_Acquisition_4401_3_0.png,1,743.1,986.4,9.73,6.73,139.05,3.36
193,Frame10_Acquisition_4401_3_0.png,2,642.4,922.0,12.69,11.24,94.76,4.38
194,Frame10_Acquisition_4401_3_0.png,3,564.9,869.4,8.14,6.83,67.78,2.81
195,Frame10_Acquisition_4401_3_0.png,4,373.6,808.8,11.22,9.45,141.76,3.87
196,Frame10_Acquisition_4401_3_0.png,5,700.9,800.5,5.33,4.11,15.75,1.84
197,Frame10_Acquisition_4401_3_0.png,6,824.8,774.4,14.16,12.97,53.13,4.89
198,Frame10_Acquisition_4401_3_0.png,7,6.2,768.5,15.32,13.71,163.95,5.28
199,Frame10_Acquisition_4401_3_0.png,8,571.0,751.4,6.61,5.69,125.57,2.28
200,Frame10_Acquisition_4401_3_0.png,9,583.2,681.0,18.8,13.93,1.3,6.49
201,Frame10_Acquisition_4401_3_0.png,10,403.7,620.8,6.13,4.97,144.59,2.12
202,Frame10_Acquisition_4401_3_0.png,11,197.4,594.9,17.52,13.13,106.58,6.04
203,Frame10_Acquisition_4401_3_0.png,12,15.1,571.9,23.21,18.19,88.16,8.01
204,Frame10_Acquisition_4401_3_0.png,13,140.1,552.7,15.08,12.8,105.77,5.2
205,Frame10_Acquisition_4401_3_0.png,14,288.3,536.3,16.78,14.8,87.25,5.79
206,Frame10_Acquisition_4401_3_0.png,15,983.7,507.3,12.14,11.5,80.77,4.19
207,Frame10_Acquisition_4401_3_0.png,16,16.9,504.9,10.14,5.41,73.79,3.5
208,Frame10_Acquisition_4401_3_0.png,17,44.4,513.3,45.55,15.93,146.12,15.71
209,Frame10_Acquisition_4401_3_0.png,18,91.1,502.9,21.89,15.07,72.06,7.55
210,Frame10_Acquisition_4401_3_0.png,19,89.3,472.4,15.82,10.74,135.41,5.46
211,Frame10_Acquisition_4401_3_0.png,20,778.8,321.7,13.57,10.38,109.75,4.68
212,Frame10_Acquisition_4401_3_0.png,21,881.3,260.9,6.32,4.36,159.11,2.18
213,Frame10_Acquisition_4401_3_0.png,22,215.3,258.5,13.07,8.15,47.0,4.51
214,Frame10_Acquisition_4401_3_0.png,23,594.0,252.5,6.11,5.29,90.0,2.11
215,Frame10_Acquisition_4401_3_0.png,24,871.9,233.9,22.94,15.62,163.84,7.91
216,Frame10_Acquisition_4401_3_0.png,25,356.1,215.5,7.88,4.34,32.49,2.72
217,Frame10_Acquisition_4401_3_0.png,26,1017.4,169.8,11.25,7.78,166.58,3.88
218,Frame10_Acquisition_4401_3_0.png,27,363.0,107.4,9.92,7.94,175.72,3.42
219,Frame10_Acquisition_4401_3_0.png,28,224.7,50.3,17.12,15.11,169.47,5.91
220,Frame10_Acquisition_4401_3_0.png,29,326.5,24.9,10.87,8.33,98.58,3.75
221,Frame10_Acquisition_4401_3_0.png,30,772.7,6.0,10.97,10.32,94.38,3.79
222,Frame10_Acquisition_4401_3_1.png,1,423.6,849.4,12.65,10.85,156.21,4.37
223,Frame10_Acquisition_4401_3_1.png,2,70.3,833.5,19.7,18.92,42.44,6.8
224,Frame10_Acquisition_4401_3_1.png,3,53.4,805.8,11.23,5.87,54.92,3.87
225,Frame10_Acquisition_4401_3_1.png,4,92.7,774.8,20.72,17.97,129.29,7.15
226,Frame10_Acquisition_4401_3_1.png,5,4.8,696.5,15.79,10.59,177.8,5.45
227,Frame10_Acquisition_4401_3_1.png,6,58.4,690.7,20.95,16.9,147.14,7.23
228,Frame10_Acquisition_4401_3_1.png,7,119.7,665.1,15.07,14.51,95.04,5.2
229,Frame10_Acquisition_4401_3_1.png,8,287.5,637.0,18.36,15.97,36.91,6.33
230,Frame10_Acquisition_4401_3_1.png,9,147.3,557.1,24.02,18.51,160.83,8.29
231,Frame10_Acquisition_4401_3_1.png,10,18.2,526.9,20.96,17.4,162.05,7.23
232,Frame10_Acquisition_4401_3_1.png,11,204.5,518.5,17.16,15.95,106.62,5.92
233,Frame10_Acquisition_4401_3_1.png,12,320.5,326.0,9.85,8.4,119.93,3.4
234,Frame10_Acquisition_4401_3_1.png,13,300.0,255.3,15.31,11.5,155.54,5.28
235,Frame10_Acquisition_4401_3_1.png,14,884.7,202.3,8.16,7.55,45.0,2.82
236,Frame10_Acquisition_4401_3_1.png,15,945.5,139.0,8.07,6.62,38.99,2.79
237,Frame10_Acquisition_4401_3_1.png,16,636.3,118.2,6.97,6.26,96.6,2.41
238,Frame10_Acquisition_4401_3_1.png,17,547.7,99.6,9.06,6.17,135.07,3.13
239,Frame10_Acquisition_4401_3_1.png,18,328.9,70.0,10.79,8.36,36.44,3.72
240,Frame11_Acquisition_4412_0_0.png,1,335.8,504.7,8.06,7.1,137.84,2.78
241,Frame11_Acquisition_4412_0_0.png,2,515.6,503.5,8.49,8.18,46.04,2.93
242,Frame11_Acquisition_4412_0_0.png,3,850.5,408.7,13.82,9.58,6.77,4.77
243,Frame11_Acquisition_4412_0_0.png,4,867.6,375.0,17.7,14.75,31.93,6.11
244,Frame11_Acquisition_4412_0_0.png,5,896.7,329.3,13.43,10.99,124.25,4.63
245,Frame11_Acquisition_4412_0_1.png,1,215.3,968.6,8.04,6.25,114.15,2.77
246,Frame11_Acquisition_4412_0_1.png,2,675.0,774.6,6.86,4.56,129.33,2.37
247,Frame11_Acquisition_4412_0_1.png,3,990.5,684.4,17.31,15.51,177.0,5.97
248,Frame11_Acquisition_4412_0_1.png,4,837.9,649.6,11.01,6.29,139.0,3.8
249,Frame11_Acquisition_4412_0_1.png,5,606.2,523.3,7.72,5.64,118.45,2.66
250,Frame11_Acquisition_4412_0_1.png,6,789.7,499.1,24.79,13.92,176.15,8.55
251,Frame11_Acquisition_4412_0_1.png,7,692.9,459.5,12.91,12.82,37.08,4.45
252,Frame11_Acquisition_4412_0_1.png,8,1013.7,459.8,15.83,15.32,119.87,5.46
253,Frame11_Acquisition_4412_0_1.png,9,416.1,252.6,14.24,12.68,117.53,4.91
254,Frame11_Acquisition_4412_0_1.png,10,495.0,199.1,8.58,5.57,74.18,2.96
255,Frame11_Acquisition_4412_0_1.png,11,539.8,187.9,7.08,6.43,111.82,2.44
256,Frame11_Acquisition_4412_0_1.png,12,296.2,134.9,14.36,13.39,61.21,4.95
257,Frame11_Acquisition_4412_0_1.png,13,509.0,113.9,15.54,13.76,88.65,5.36
258,Frame11_Acquisition_4412_1_0.png,1,183.2,985.1,14.03,11.31,138.52,4.84
259,Frame11_Acquisition_4412_1_0.png,2,866.7,879.7,12.01,11.03,157.75,4.14
260,Frame11_Acquisition_4412_1_0.png,3,467.0,831.0,6.31,3.66,115.4,2.18
261,Frame11_Acquisition_4412_1_0.png,4,319.7,821.6,19.12,14.33,31.84,6.6
262,Frame11_Acquisition_4412_1_0.png,5,561.7,811.0,8.89,8.49,108.66,3.07
263,Frame11_Acquisition_4412_1_0.png,6,399.5,787.5,7.12,5.51,90.0,2.46
264,Frame11_Acquisition_4412_1_0.png,7,519.6,779.1,5.57,4.44,79.95,1.92
265,Frame11_Acquisition_4412_1_0.png,8,345.0,729.4,7.98,6.7,101.6,2.75
266,Frame11_Acquisition_4412_1_0.png,9,60.3,650.8,11.49,8.83,143.26,3.96
267,Frame11_Acquisition_4412_1_0.png,10,161.0,566.0,9.05,6.89,138.73,3.12
268,Frame11_Acquisition_4412_1_0.png,11,225.4,526.4,14.92,13.24,168.71,5.15
269,Frame11_Acquisition_4412_1_0.png,12,256.1,500.8,7.21,6.69,134.93,2.49
270,Frame11_Acquisition_4412_1_0.png,13,206.4,497.9,5.41,4.5,74.91,1.87
271,Frame11_Acquisition_4412_1_0.png,14,210.9,459.8,7.92,3.99,33.85,2.73
272,Frame11_Acquisition_4412_1_0.png,15,462.5,411.9,11.31,9.69,104.83,3.9
273,Frame11_Acquisition_4412_1_0.png,16,219.3,382.8,16.79,14.2,130.76,5.79
274,Frame11_Acquisition_4412_1_0.png,17,304.0,357.2,21.05,15.05,124.42,7.26
275,Frame11_Acquisition_4412_1_0.png,18,166.0,321.3,15.77,13.43,110.8,5.44
276,Frame11_Acquisition_4412_1_0.png,19,269.6,288.1,14.15,11.02,153.53,4.88
277,Frame11_Acquisition_4412_1_0.png,20,340.5,281.2,8.63,7.02,112.54,2.98
278,Frame11_Acquisition_4412_1_0.png,21,168.5,283.0,37.79,18.29,91.03,13.04
279,Frame11_Acquisition_4412_1_0.png,22,243.3,276.2,26.93,11.83,89.4,9.29
280,Frame11_Acquisition_4412_1_0.png,23,313.4,269.1,8.23,5.94,9.03,2.84
281,Frame11_Acquisition_4412_1_0.png,24,219.8,260.0,20.52,14.56,129.09,7.08
282,Frame11_Acquisition_4412_1_1.png,1,638.9,844.8,16.54,8.92,29.14,5.71
283,Frame11_Acquisition_4412_1_1.png,2,681.6,781.5,12.77,10.5,80.99,4.41
284,Frame11_Acquisition_4412_1_1.png,3,732.0,765.0,20.28,15.99,16.74,7.0
285,Frame11_Acquisition_4412_1_1.png,4,561.2,748.9,14.26,11.37,1.48,4.92
286,Frame11_Acquisition_4412_1_1.png,5,939.9,742.9,16.21,14.85,35.59,5.59
287,Frame11_Acquisition_4412_1_1.png,6,489.6,738.6,12.61,9.0,49.35,4.35
