,image_filename,track_id,centroid_x_px_ellipse,centroid_y_px_ellipse,major_axis_px,minor_axis_px,orientation_deg,len_um
1439,Frame19_Acquisition_4024_0_1.png,3,457.1,871.2,7.82,4.77,71.39,2.7
1440,Frame19_Acquisition_4024_0_1.png,4,133.8,855.4,20.82,16.91,147.59,7.18
1441,Frame19_Acquisition_4024_0_1.png,5,554.6,806.9,13.57,12.23,138.9,4.68
1442,Frame19_Acquisition_4024_0_1.png,6,477.6,786.8,19.11,11.29,106.91,6.59
1443,Frame19_Acquisition_4024_0_1.png,7,400.2,735.7,16.43,6.65,124.68,5.67
1444,Frame19_Acquisition_4024_0_1.png,8,43.3,705.8,11.06,9.06,123.13,3.81
1445,Frame19_Acquisition_4024_0_1.png,9,598.7,598.7,6.52,6.22,45.0,2.25
1446,Frame19_Acquisition_4024_0_1.png,10,315.1,498.4,8.21,6.04,85.42,2.83
1447,Frame19_Acquisition_4024_0_1.png,11,683.3,246.6,14.35,11.86,149.57,4.95
1448,Frame19_Acquisition_4024_0_1.png,12,419.9,8.4,12.06,8.84,115.63,4.16
1449,Frame19_Acquisition_4024_1_0.png,1,890.2,878.3,9.94,7.84,44.94,3.43
1450,Frame19_Acquisition_4024_1_0.png,2,177.8,875.8,13.34,11.3,139.54,4.6
1451,Frame19_Acquisition_4024_1_0.png,3,27.0,733.1,7.5,4.74,49.61,2.59
1452,Frame19_Acquisition_4024_1_0.png,4,439.0,678.1,16.54,14.01,125.62,5.71
1453,Frame19_Acquisition_4024_1_0.png,5,168.7,582.0,7.57,5.67,122.48,2.61
1454,Frame19_Acquisition_4024_1_0.png,6,193.1,521.4,17.67,12.32,114.65,6.1
1455,Frame19_Acquisition_4024_1_0.png,7,301.7,234.0,17.6,15.49,12.71,6.07
1456,Frame19_Acquisition_4024_1_0.png,8,477.2,145.7,16.14,13.4,125.85,5.57
1457,Frame19_Acquisition_4024_1_1.png,1,763.4,948.6,14.78,12.35,128.75,5.1
1458,Frame19_Acquisition_4024_1_1.png,2,377.7,914.3,12.69,12.21,85.18,4.38
1459,Frame19_Acquisition_4024_1_1.png,3,809.8,882.5,7.5,5.14,109.83,2.59
1460,Frame19_Acquisition_4024_1_1.png,4,519.1,842.7,13.53,11.95,131.71,4.67
1461,Frame19_Acquisition_4024_1_1.png,5,1017.7,560.1,15.12,11.04,174.31,5.22
1462,Frame19_Acquisition_4024_1_1.png,6,889.8,552.8,13.47,12.17,176.38,4.65
1463,Frame19_Acquisition_4024_1_1.png,7,792.9,503.1,17.27,14.81,116.87,5.96
1464,Frame19_Acquisition_4024_1_1.png,8,970.8,492.9,15.44,12.49,145.76,5.33
1465,Frame19_Acquisition_4024_1_1.png,9,824.7,463.8,5.22,4.68,131.32,1.8
1466,Frame19_Acquisition_4024_1_1.png,10,872.5,441.6,12.29,11.1,145.0,4.24
1467,Frame19_Acquisition_4024_1_1.png,11,915.9,439.9,13.52,12.05,155.22,4.66
1468,Frame19_Acquisition_4024_1_1.png,12,876.4,277.4,14.26,12.04,154.26,4.92
1469,Frame19_Acquisition_4024_2_0.png,1,522.7,1011.8,4.57,3.57,20.56,1.58
1470,Frame19_Acquisition_4024_2_0.png,2,92.2,977.3,13.17,12.33,161.84,4.54
1471,Frame19_Acquisition_4024_2_0.png,3,616.5,853.8,9.8,8.14,144.56,3.38
1472,Frame19_Acquisition_4024_2_0.png,4,154.8,853.9,10.55,9.14,160.41,3.64
1473,Frame19_Acquisition_4024_2_0.png,5,697.1,835.2,8.22,7.88,45.5,2.84
1474,Frame19_Acquisition_4024_2_0.png,6,54.0,777.8,13.69,11.87,131.83,4.72
1475,Frame19_Acquisition_4024_2_0.png,7,227.7,731.4,13.24,12.17,152.97,4.57
1476,Frame19_Acquisition_4024_2_0.png,8,632.8,721.0,11.92,10.31,152.48,4.11
1477,Frame19_Acquisition_4024_2_0.png,9,16.9,715.3,17.82,12.25,56.32,6.15
1478,Frame19_Acquisition_4024_2_0.png,10,53.5,605.7,13.81,13.04,143.93,4.76
1479,Frame19_Acquisition_4024_2_0.png,11,36.5,587.4,22.24,16.74,82.64,7.67
1480,Frame19_Acquisition_4024_2_0.png,12,105.5,568.4,11.93,10.86,8.41,4.11
1481,Frame19_Acquisition_4024_2_0.png,13,418.3,525.0,10.2,9.36,27.33,3.52
1482,Frame19_Acquisition_4024_2_0.png,14,382.1,469.4,22.88,13.19,53.96,7.89
1483,Frame19_Acquisition_4024_2_0.png,15,658.5,426.7,12.04,9.55,14.74,4.15
1484,Frame19_Acquisition_4024_2_0.png,16,875.2,380.8,7.4,5.0,149.64,2.55
1485,Frame19_Acquisition_4024_2_0.png,17,907.4,371.2,16.22,12.75,46.01,5.6
1486,Frame19_Acquisition_4024_2_0.png,18,970.2,351.4,9.24,9.0,93.67,3.19
1487,Frame19_Acquisition_4024_2_0.png,19,286.0,285.4,9.51,7.55,154.3,3.28
1488,Frame19_Acquisition_4024_2_0.png,20,140.1,215.1,9.8,4.91,5.13,3.38
1489,Frame19_Acquisition_4024_2_0.png,21,301.5,158.5,11.85,9.86,35.51,4.09
1490,Frame19_Acquisition_4024_2_0.png,22,586.7,99.3,9.71,9.44,151.8,3.35
1491,Frame19_Acquisition_4024_2_0.png,23,8.8,78.3,9.72,5.91,100.97,3.35
1492,Frame19_Acquisition_4024_2_0.png,24,74.9,41.5,6.94,5.66,137.46,2.39
1493,Frame19_Acquisition_4024_2_0.png,25,113.3,34.2,8.84,6.0,107.61,3.05
1494,Frame19_Acquisition_4024_2_1.png,1,281.4,1007.2,9.69,8.02,119.85,3.34
1495,Frame19_Acquisition_4024_2_1.png,2,51.9,1001.5,6.84,5.4,109.1,2.36
1496,Frame19_Acquisition_4024_2_1.png,3,643.1,947.3,7.05,6.61,76.98,2.43
1497,Frame19_Acquisition_4024_2_1.png,4,981.6,933.9,11.49,9.8,39.57,3.96
1498,Frame19_Acquisition_4024_2_1.png,5,405.4,908.7,15.36,13.23,111.7,5.3
1499,Frame19_Acquisition_4024_2_1.png,6,137.2,880.8,7.96,6.98,45.0,2.75
1500,Frame19_Acquisition_4024_2_1.png,7,1017.8,870.0,14.79,9.07,177.99,5.1
1501,Frame19_Acquisition_4024_2_1.png,8,448.4,763.5,9.94,9.07,136.26,3.43
1502,Frame19_Acquisition_4024_2_1.png,9,430.2,724.2,19.23,17.05,134.25,6.64
1503,Frame19_Acquisition_4024_2_1.png,10,568.5,642.2,9.4,8.92,149.39,3.24
1504,Frame19_Acquisition_4024_2_1.png,11,393.3,607.3,5.48,5.27,135.0,1.89
1505,Frame19_Acquisition_4024_2_1.png,12,554.9,569.5,9.97,8.6,150.24,3.44
1506,Frame19_Acquisition_4024_2_1.png,13,825.2,545.2,12.46,11.91,62.53,4.3
1507,Frame19_Acquisition_4024_2_1.png,14,824.6,494.5,9.28,8.54,58.07,3.2
1508,Frame19_Acquisition_4024_2_1.png,15,996.0,474.7,20.46,17.49,34.72,7.06
1509,Frame19_Acquisition_4024_2_1.png,16,955.7,429.6,14.63,12.13,106.78,5.05
1510,Frame19_Acquisition_4024_2_1.png,17,986.9,350.3,6.57,5.98,32.08,2.27
1511,Frame19_Acquisition_4024_2_1.png,18,731.5,344.5,7.15,6.6,135.0,2.47
1512,Frame19_Acquisition_4024_2_1.png,19,743.5,300.9,13.06,12.42,10.55,4.51
1513,Frame19_Acquisition_4024_2_1.png,20,471.7,191.3,16.04,14.5,9.88,5.54
1514,Frame19_Acquisition_4024_2_1.png,21,722.4,185.0,12.76,11.81,145.4,4.4
1515,Frame19_Acquisition_4024_2_1.png,22,634.2,180.3,13.96,9.62,30.05,4.82
1516,Frame19_Acquisition_4024_2_1.png,23,380.6,176.6,18.93,13.13,28.53,6.53
1517,Frame19_Acquisition_4024_2_1.png,24,739.9,162.3,11.48,9.98,138.6,3.96
1518,Frame19_Acquisition_4024_2_1.png,25,137.9,159.3,12.66,11.36,96.61,4.37
1519,Frame19_Acquisition_4024_2_1.png,26,1017.4,158.6,13.53,9.69,175.22,4.67
1520,Frame19_Acquisition_4024_2_1.png,27,965.3,152.6,7.27,6.37,99.07,2.51
1521,Frame19_Acquisition_4024_2_1.png,28,207.5,142.5,17.81,14.87,177.47,6.15
1522,Frame19_Acquisition_4024_2_1.png,29,487.7,116.2,12.52,12.05,150.87,4.32
1523,Frame19_Acquisition_4024_2_1.png,30,714.7,109.7,14.28,13.74,135.0,4.93
1524,Frame19_Acquisition_4024_2_1.png,31,139.1,68.8,17.24,13.43,98.72,5.95
1525,Frame19_Acquisition_4024_2_1.png,32,769.6,30.1,8.4,7.89,24.72,2.9
1526,Frame19_Acquisition_4024_3_0.png,1,579.4,880.7,5.59,5.42,114.44,1.93
1527,Frame19_Acquisition_4024_3_0.png,2,715.9,855.5,8.51,7.95,133.9,2.94
1528,Frame19_Acquisition_4024_3_0.png,3,192.0,835.8,7.35,6.54,90.0,2.53
1529,Frame19_Acquisition_4024_3_0.png,4,564.9,834.9,11.82,8.83,126.55,4.08
1530,Frame19_Acquisition_4024_3_0.png,5,78.1,753.3,13.06,12.39,155.52,4.5
1531,Frame19_Acquisition_4024_3_0.png,6,23.0,662.1,9.26,5.95,171.02,3.19
1532,Frame19_Acquisition_4024_3_0.png,7,2.0,657.5,5.48,4.13,160.92,1.89
1533,Frame19_Acquisition_4024_3_0.png,8,253.2,503.0,8.77,7.97,28.73,3.03
1534,Frame19_Acquisition_4024_3_0.png,9,243.5,474.2,12.91,12.29,74.86,4.45
1535,Frame19_Acquisition_4024_3_0.png,10,772.9,107.0,11.01,9.02,50.22,3.8
1536,Frame19_Acquisition_4024_3_1.png,1,634.1,974.8,12.29,9.7,38.05,4.24
1537,Frame19_Acquisition_4024_3_1.png,2,161.0,976.4,15.05,13.24,177.58,5.19
1538,Frame19_Acquisition_4024_3_1.png,3,964.3,956.9,6.93,6.68,158.96,2.39
1539,Frame19_Acquisition_4024_3_1.png,4,887.3,950.9,17.78,13.81,46.0,6.13
1540,Frame19_Acquisition_4024_3_1.png,5,94.6,947.0,9.46,8.6,61.27,3.26
1541,Frame19_Acquisition_4024_3_1.png,6,462.7,930.3,13.0,10.57,99.27,4.48
1542,Frame19_Acquisition_4024_3_1.png,7,344.1,927.5,9.26,8.9,83.31,3.2
1543,Frame19_Acquisition_4024_3_1.png,8,247.8,909.8,8.7,7.62,45.0,3.0
1544,Frame19_Acquisition_4024_3_1.png,9,49.3,911.8,14.7,11.99,44.53,5.07
1545,Frame19_Acquisition_4024_3_1.png,10,617.5,908.5,13.5,11.73,176.6,4.66
1546,Frame19_Acquisition_4024_3_1.png,11,248.5,869.1,15.48,14.18,42.34,5.34
1547,Frame19_Acquisition_4024_3_1.png,12,2.7,868.2,13.72,8.56,171.43,4.73
1548,Frame19_Acquisition_4024_3_1.png,13,413.5,862.1,8.36,7.74,21.02,2.88
1549,Frame19_Acquisition_4024_3_1.png,14,853.5,849.5,5.2,3.67,0.0,1.79
1550,Frame19_Acquisition_4024_3_1.png,15,470.0,847.4,18.16,15.92,61.8,6.26
1551,Frame19_Acquisition_4024_3_1.png,16,509.1,827.0,12.05,11.84,76.01,4.16
1552,Frame19_Acquisition_4024_3_1.png,17,820.2,811.7,17.22,16.53,38.31,5.94
1553,Frame19_Acquisition_4024_3_1.png,18,421.2,799.3,12.04,10.49,32.87,4.15
1554,Frame19_Acquisition_4024_3_1.png,19,262.5,772.0,7.87,7.2,29.53,2.72
1555,Frame19_Acquisition_4024_3_1.png,20,658.6,742.7,9.43,6.18,117.77,3.25
1556,Frame19_Acquisition_4024_3_1.png,21,920.2,732.5,5.74,3.42,103.12,1.98
1557,Frame19_Acquisition_4024_3_1.png,22,120.6,731.6,6.84,5.87,63.32,2.36
1558,Frame19_Acquisition_4024_3_1.png,23,937.6,732.1,19.92,15.23,54.13,6.87
1559,Frame19_Acquisition_4024_3_1.png,24,692.4,705.4,10.5,9.82,73.67,3.62
1560,Frame19_Acquisition_4024_3_1.png,25,671.6,689.7,14.59,11.88,139.85,5.03
1561,Frame19_Acquisition_4024_3_1.png,26,1005.2,683.0,10.78,10.14,174.01,3.72
1562,Frame19_Acquisition_4024_3_1.png,27,799.6,668.7,15.03,14.01,39.69,5.19
1563,Frame19_Acquisition_4024_3_1.png,28,823.8,662.5,12.97,11.4,38.17,4.47
1564,Frame19_Acquisition_4024_3_1.png,29,514.2,655.0,16.04,13.7,14.69,5.53
1565,Frame19_Acquisition_4024_3_1.png,30,86.6,642.1,17.65,17.13,71.29,6.09
1566,Frame19_Acquisition_4024_3_1.png,31,347.7,630.5,12.2,10.72,21.57,4.21
1567,Frame19_Acquisition_4024_3_1.png,32,781.2,627.8,9.47,9.31,144.74,3.27
1568,Frame19_Acquisition_4024_3_1.png,33,664.5,620.0,14.66,13.2,150.07,5.06
1569,Frame19_Acquisition_4024_3_1.png,34,743.9,585.1,9.79,9.28,138.61,3.38
1570,Frame19_Acquisition_4024_3_1.png,35,684.4,331.9,5.29,4.79,70.05,1.82
1571,Frame19_Acquisition_4024_3_1.png,36,887.8,314.2,5.08,4.44,45.0,1.75
1572,Frame19_Acquisition_4024_3_1.png,37,744.6,291.1,13.57,12.26,0.05,4.68
1573,Frame19_Acquisition_4024_3_1.png,38,729.9,256.0,11.74,9.31,103.02,4.05
1574,Frame19_Acquisition_4024_3_1.png,39,860.5,242.8,10.59,8.85,160.21,3.65
1575,Frame19_Acquisition_4024_3_1.png,40,370.1,206.4,7.03,5.84,173.61,2.42
1576,Frame19_Acquisition_4024_3_1.png,41,137.0,189.9,6.02,4.42,23.8,2.08
1577,Frame19_Acquisition_4024_3_1.png,42,117.0,156.5,12.17,9.74,55.14,4.2
1578,Frame19_Acquisition_4024_3_1.png,43,251.2,111.0,13.71,11.48,178.3,4.73
1579,Frame19_Acquisition_4024_3_1.png,44,397.0,40.8,14.59,11.52,131.23,5.03
1580,Frame1_Acquisition_3826_0_0.png,1,992.7,986.3,6.09,4.57,103.28,2.1
1581,Frame1_Acquisition_3826_0_0.png,2,674.1,841.1,4.58,4.15,63.63,1.58
1582,Frame1_Acquisition_3826_0_0.png,3,902.0,804.1,13.2,9.55,179.1,4.55
1583,Frame1_Acquisition_3826_0_0.png,4,660.9,786.6,6.41,4.6,146.75,2.21
1584,Frame1_Acquisition_3826_0_0.png,5,692.4,783.4,17.63,12.47,156.71,6.08
1585,Frame1_Acquisition_3826_0_0.png,6,1019.6,549.5,12.91,7.67,156.1,4.45
1586,Frame1_Acquisition_3826_0_1.png,1,559.1,1019.0,5.05,3.97,151.85,1.74
1587,Frame1_Acquisition_3826_0_1.png,2,582.5,891.3,21.02,9.39,50.4,7.25
1588,Frame1_Acquisition_3826_0_1.png,3,985.2,807.3,19.44,13.8,106.78,6.71
1589,Frame1_Acquisition_3826_0_1.png,4,345.4,764.8,14.96,13.04,119.73,5.16
1590,Frame1_Acquisition_3826_0_1.png,5,930.1,482.9,7.68,6.95,15.28,2.65
1591,Frame1_Acquisition_3826_0_1.png,6,792.9,392.9,14.83,10.74,147.92,5.12
1592,Frame1_Acquisition_3826_1_0.png,1,311.0,1017.9,13.81,7.65,125.95,4.77
1593,Frame1_Acquisition_3826_1_0.png,2,774.1,862.6,5.26,3.63,15.07,1.81
1594,Frame1_Acquisition_3826_1_0.png,3,914.8,644.6,9.87,8.05,67.02,3.41
1595,Frame1_Acquisition_3826_1_0.png,4,923.3,499.7,9.68,3.97,55.3,3.34
1596,Frame1_Acquisition_3826_1_0.png,5,276.2,442.9,7.94,4.6,65.3,2.74
1597,Frame1_Acquisition_3826_1_0.png,6,727.7,138.6,22.67,17.54,175.27,7.82
1598,Frame1_Acquisition_3826_1_1.png,1,425.8,971.0,7.78,6.98,90.0,2.68
1599,Frame1_Acquisition_3826_1_1.png,2,814.5,894.0,4.18,3.42,0.0,1.44
1600,Frame1_Acquisition_3826_1_1.png,3,136.4,885.0,8.24,6.7,71.39,2.84
1601,Frame1_Acquisition_3826_1_1.png,4,1018.1,460.6,7.71,6.95,169.76,2.66
1602,Frame1_Acquisition_3826_1_1.png,5,254.5,304.5,9.08,7.57,0.0,3.13
1603,Frame1_Acquisition_3826_2_0.png,1,290.1,1017.9,4.51,4.12,135.0,1.56
1604,Frame1_Acquisition_3826_2_0.png,2,650.9,993.2,17.77,15.55,24.73,6.13
1605,Frame1_Acquisition_3826_2_0.png,3,952.0,976.5,17.63,16.89,87.43,6.08
1606,Frame1_Acquisition_3826_2_0.png,4,420.8,904.3,18.16,12.3,143.82,6.27
1607,Frame1_Acquisition_3826_2_0.png,5,744.6,816.3,16.98,13.75,111.91,5.86
1608,Frame1_Acquisition_3826_2_0.png,6,334.3,812.8,14.39,12.39,177.57,4.97
1609,Frame1_Acquisition_3826_2_0.png,7,451.1,809.8,10.85,9.21,57.55,3.74
1610,Frame1_Acquisition_3826_2_0.png,8,194.3,750.2,7.38,5.29,35.72,2.55
1611,Frame1_Acquisition_3826_2_0.png,9,124.3,651.8,14.6,12.16,114.32,5.04
1612,Frame1_Acquisition_3826_2_0.png,10,779.1,186.3,5.15,4.52,171.83,1.78
1613,Frame1_Acquisition_3826_2_1.png,1,725.3,960.9,13.18,8.74,156.15,4.55
1614,Frame1_Acquisition_3826_2_1.png,2,661.6,951.6,7.79,6.81,103.49,2.69
1615,Frame1_Acquisition_3826_2_1.png,3,1014.8,911.8,15.15,13.52,168.73,5.23
1616,Frame1_Acquisition_3826_2_1.png,4,768.2,875.0,11.24,9.4,17.25,3.88
1617,Frame1_Acquisition_3826_2_1.png,5,690.9,833.5,8.11,5.21,131.09,2.8
1618,Frame1_Acquisition_3826_2_1.png,6,718.0,777.5,11.7,8.74,84.95,4.04
1619,Frame1_Acquisition_3826_2_1.png,7,756.0,765.6,13.35,7.48,144.75,4.61
1620,Frame1_Acquisition_3826_2_1.png,8,935.9,760.3,6.78,4.1,63.23,2.34
1621,Frame1_Acquisition_3826_2_1.png,9,896.7,755.8,6.46,4.47,125.78,2.23
1622,Frame1_Acquisition_3826_2_1.png,10,965.8,681.3,11.44,10.22,148.42,3.95
1623,Frame1_Acquisition_3826_2_1.png,11,591.2,614.0,13.91,11.41,99.77,4.8
1624,Frame1_Acquisition_3826_2_1.png,12,524.9,572.9,13.54,11.63,85.51,4.67
1625,Frame1_Acquisition_3826_2_1.png,13,413.9,529.8,14.12,11.45,167.39,4.87
1626,Frame1_Acquisition_3826_2_1.png,14,594.8,487.5,5.36,3.69,152.03,1.85
1627,Frame1_Acquisition_3826_2_1.png,15,620.7,421.5,9.85,4.37,158.21,3.4
1628,Frame1_Acquisition_3826_2_1.png,16,394.0,415.1,19.13,12.32,162.83,6.6
1629,Frame1_Acquisition_3826_2_1.png,17,515.0,400.9,14.91,11.76,59.19,5.14
1630,Frame1_Acquisition_3826_2_1.png,18,531.2,346.4,14.88,13.32,165.72,5.13
1631,Frame1_Acquisition_3826_2_1.png,19,958.4,290.8,15.85,12.41,163.62,5.47
1632,Frame1_Acquisition_3826_2_1.png,20,790.8,269.3,10.29,9.46,72.82,3.55
1633,Frame1_Acquisition_3826_2_1.png,21,951.1,264.5,17.29,13.18,130.06,5.96
1634,Frame1_Acquisition_3826_2_1.png,22,984.4,169.7,7.98,7.0,85.25,2.75
1635,Frame1_Acquisition_3826_2_1.png,23,1013.6,140.6,17.99,9.23,103.88,6.21
1636,Frame1_Acquisition_3826_2_1.png,24,1019.1,121.7,9.38,5.4,171.99,3.24
1637,Frame1_Acquisition_3826_2_1.png,25,944.8,105.9,12.99,10.74,167.67,4.48
1638,Frame1_Acquisition_3826_3_0.png,1,740.4,998.1,13.08,11.1,145.6,4.51
1639,Frame1_Acquisition_3826_3_0.png,2,64.3,951.0,5.16,4.95,128.58,1.78
1640,Frame1_Acquisition_3826_3_0.png,3,525.2,923.2,8.25,6.53,76.47,2.84
1641,Frame1_Acquisition_3826_3_0.png,4,939.3,913.8,13.93,10.97,106.55,4.81
1642,Frame1_Acquisition_3826_3_0.png,5,261.1,908.3,6.79,4.74,126.73,2.34
1643,Frame1_Acquisition_3826_3_0.png,6,557.4,906.8,9.3,8.12,58.6,3.21
1644,Frame1_Acquisition_3826_3_0.png,7,594.3,896.0,6.47,5.11,31.09,2.23
1645,Frame1_Acquisition_3826_3_0.png,8,97.2,885.7,9.82,8.86,121.37,3.39
1646,Frame1_Acquisition_3826_3_0.png,9,612.8,848.7,7.0,5.36,160.82,2.41
1647,Frame1_Acquisition_3826_3_0.png,10,601.2,795.5,36.47,23.97,38.23,12.58
1648,Frame1_Acquisition_3826_3_0.png,11,516.9,775.1,4.61,4.06,156.01,1.59
1649,Frame1_Acquisition_3826_3_0.png,12,556.4,703.0,10.44,7.54,174.32,3.6
1650,Frame1_Acquisition_3826_3_0.png,13,397.1,698.5,8.12,2.96,154.59,2.8
1651,Frame1_Acquisition_3826_3_0.png,14,383.9,671.3,11.9,9.75,133.13,4.11
1652,Frame1_Acquisition_3826_3_0.png,15,709.5,499.3,11.87,9.35,151.0,4.1
1653,Frame1_Acquisition_3826_3_0.png,16,900.7,454.8,15.93,14.22,10.05,5.5
1654,Frame1_Acquisition_3826_3_0.png,17,934.7,448.4,35.38,13.05,29.31,12.21
1655,Frame1_Acquisition_3826_3_0.png,18,793.3,416.3,16.59,11.98,69.71,5.72
1656,Frame1_Acquisition_3826_3_1.png,1,473.1,992.3,7.48,7.31,105.58,2.58
1657,Frame1_Acquisition_3826_3_1.png,2,423.3,943.2,24.13,21.88,166.5,8.33
1658,Frame1_Acquisition_3826_3_1.png,3,449.6,920.6,6.41,5.34,94.18,2.21
1659,Frame1_Acquisition_3826_3_1.png,4,376.6,909.3,6.28,4.36,106.06,2.17
1660,Frame1_Acquisition_3826_3_1.png,5,1018.1,846.2,17.14,11.95,1.5,5.91
1661,Frame1_Acquisition_3826_3_1.png,6,443.6,818.6,9.61,7.74,167.0,3.31
1662,Frame1_Acquisition_3826_3_1.png,7,172.3,630.3,15.98,9.48,127.16,5.51
1663,Frame1_Acquisition_3826_3_1.png,8,142.3,620.4,14.48,11.51,155.96,4.99
1664,Frame1_Acquisition_3826_3_1.png,9,345.6,537.8,10.11,7.36,97.85,3.49
1665,Frame1_Acquisition_3826_3_1.png,10,353.5,521.3,12.87,10.99,112.07,4.44
1666,Frame1_Acquisition_3826_3_1.png,11,85.6,505.6,14.27,12.17,157.47,4.92
1667,Frame1_Acquisition_3826_3_1.png,12,318.6,486.6,8.45,6.96,109.0,2.91
1668,Frame1_Acquisition_3826_3_1.png,13,529.6,354.4,14.3,9.6,90.39,4.93
1669,Frame1_Acquisition_3826_3_1.png,14,575.0,341.8,7.87,6.46,81.39,2.71
1670,Frame1_Acquisition_3826_3_1.png,15,894.7,207.0,19.44,14.77,68.69,6.71
1671,Frame1_Acquisition_3826_3_1.png,16,178.7,165.6,16.42,13.71,60.8,5.66
1672,Frame1_Acquisition_3826_3_1.png,17,668.5,113.7,7.48,4.22,127.71,2.58
1673,Frame1_Acquisition_3826_3_1.png,18,18.7,91.3,14.8,9.45,129.59,5.11
1674,Frame20_Acquisition_4035_0_0.png,1,547.2,980.8,15.76,14.61,170.15,5.44
1675,Frame20_Acquisition_4035_0_0.png,2,503.5,961.1,32.08,13.95,148.91,11.07
1676,Frame20_Acquisition_4035_0_0.png,3,492.5,930.2,17.11,13.64,93.74,5.9
1677,Frame20_Acquisition_4035_0_0.png,4,266.3,797.3,15.03,12.42,167.93,5.18
1678,Frame20_Acquisition_4035_0_0.png,5,93.2,793.6,13.41,10.8,107.66,4.63
1679,Frame20_Acquisition_4035_0_0.png,6,305.2,786.9,14.67,8.4,153.17,5.06
1680,Frame20_Acquisition_4035_0_0.png,7,480.8,777.2,13.11,5.53,135.59,4.52
1681,Frame20_Acquisition_4035_0_0.png,8,656.3,696.9,13.99,9.93,6.34,4.83
1682,Frame20_Acquisition_4035_0_0.png,9,704.9,690.7,13.95,12.45,126.7,4.81
1683,Frame20_Acquisition_4035_0_0.png,10,390.1,618.2,12.17,11.3,118.9,4.2
1684,Frame20_Acquisition_4035_0_0.png,11,232.1,588.6,22.02,13.85,142.8,7.6
1685,Frame20_Acquisition_4035_0_0.png,12,435.7,529.9,17.83,12.59,152.31,6.15
1686,Frame20_Acquisition_4035_0_0.png,13,475.4,506.0,13.02,10.28,28.89,4.49
1687,Frame20_Acquisition_4035_0_0.png,14,426.9,489.1,25.92,17.05,154.71,8.94
1688,Frame20_Acquisition_4035_0_0.png,15,1008.3,442.4,15.97,10.53,174.17,5.51
1689,Frame20_Acquisition_4035_0_0.png,16,584.1,439.2,21.46,15.41,150.07,7.4
1690,Frame20_Acquisition_4035_0_0.png,17,710.8,344.7,22.24,19.5,8.11,7.67
1691,Frame20_Acquisition_4035_0_0.png,18,929.8,291.7,13.33,12.27,135.72,4.6
1692,Frame20_Acquisition_4035_0_0.png,19,701.6,230.4,9.95,8.36,58.1,3.43
1693,Frame20_Acquisition_4035_0_0.png,20,765.3,206.0,14.24,13.38,71.05,4.91
1694,Frame20_Acquisition_4035_0_0.png,21,347.8,205.4,46.31,20.64,154.44,15.98
1695,Frame20_Acquisition_4035_0_0.png,22,368.5,125.5,11.09,9.92,114.98,3.83
1696,Frame20_Acquisition_4035_0_0.png,23,689.5,108.0,11.49,10.5,5.09,3.96
1697,Frame20_Acquisition_4035_0_0.png,24,762.1,101.4,15.44,8.2,179.04,5.33
1698,Frame20_Acquisition_4035_0_0.png,25,937.1,76.5,7.13,4.56,171.72,2.46
1699,Frame20_Acquisition_4035_0_0.png,26,531.8,24.7,23.9,18.49,159.54,8.24
1700,Frame20_Acquisition_4035_0_1.png,1,875.7,935.1,13.09,4.34,19.0,4.51
1701,Frame20_Acquisition_4035_0_1.png,2,849.4,909.9,17.38,14.76,61.47,6.0
1702,Frame20_Acquisition_4035_0_1.png,3,847.6,800.6,20.69,12.68,87.37,7.14
1703,Frame20_Acquisition_4035_0_1.png,4,872.3,764.7,23.41,14.78,148.08,8.08
1704,Frame20_Acquisition_4035_0_1.png,5,70.5,749.0,9.84,8.52,117.42,3.4
1705,Frame20_Acquisition_4035_0_1.png,6,531.6,747.7,15.05,13.53,114.36,5.19
1706,Frame20_Acquisition_4035_0_1.png,7,779.0,664.9,12.3,9.19,107.76,4.24
1707,Frame20_Acquisition_4035_0_1.png,8,83.6,651.0,8.6,5.97,135.43,2.97
1708,Frame20_Acquisition_4035_0_1.png,9,996.9,634.0,5.88,5.29,118.58,2.03
1709,Frame20_Acquisition_4035_0_1.png,10,1017.5,632.4,8.73,7.62,150.93,3.01
1710,Frame20_Acquisition_4035_0_1.png,11,1018.5,589.6,9.82,6.72,25.2,3.39
1711,Frame20_Acquisition_4035_0_1.png,12,1003.6,552.0,7.44,5.74,127.61,2.57
1712,Frame20_Acquisition_4035_0_1.png,13,106.0,541.2,11.12,10.21,145.03,3.83
1713,Frame20_Acquisition_4035_0_1.png,14,321.8,487.6,14.78,10.82,69.84,5.1
1714,Frame20_Acquisition_4035_0_1.png,15,41.7,458.2,20.7,14.17,120.71,7.14
1715,Frame20_Acquisition_4035_0_1.png,16,835.8,432.6,14.63,9.97,127.16,5.05
1716,Frame20_Acquisition_4035_0_1.png,17,788.9,405.2,9.0,5.98,118.4,3.1
1717,Frame20_Acquisition_4035_0_1.png,18,939.0,353.5,7.35,6.57,0.0,2.54
1718,Frame20_Acquisition_4035_0_1.png,19,787.5,342.0,11.37,6.14,152.94,3.92
1719,Frame20_Acquisition_4035_0_1.png,20,236.8,251.3,21.84,16.48,129.01,7.53
1720,Frame20_Acquisition_4035_0_1.png,21,487.2,209.5,13.02,8.54,59.12,4.49
1721,Frame20_Acquisition_4035_0_1.png,22,514.8,199.2,9.94,4.57,69.74,3.43
1722,Frame20_Acquisition_4035_0_1.png,23,625.9,196.7,11.93,9.93,111.46,4.12
